query_id,question,expected_answer,question_type,difficulty,retrieval_method,rank,document_id,chunk_id,title,text,retrieval_score,is_supporting
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Dense,1,D003,D003_C001,New Faces of 1952,New Faces of 1952 is a musical revue with songs and comedy skits.,0.9232727289199829,False
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Dense,2,D003,D003_C002,New Faces of 1952,It ran on Broadway for nearly a year in 1952 and was then made into a motion picture in 1954.,0.7797836065292358,False
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Dense,3,D007,D007_C001,New Faces (film),"New Faces is a 1954 American film adaptation of the musical revue ""New Faces of 1952"" directed by Harry Horner and sketches directed by John Beal.",0.727274477481842,False
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Dense,4,D003,D003_C003,New Faces of 1952,"It helped jump start the careers of several young performers including Paul Lynde, Alice Ghostley, Eartha Kitt, Robert Clary, Carol Lawrence, Ronny Graham, performer/writer Mel Brooks (as Melvin Brooks), and lyricist Sheldon Harnick.",0.6490117311477661,True
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Dense,5,D007,D007_C002,New Faces (film),"Filmed in Cinemascope and Eastmancolor it was released by Twentieth Century Fox on March 6, 1954.",0.5354094505310059,False
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Dense,1,D007,D007_C001,Leonid Levin,"Leonid Anatolievich Levin ( ; Russian: Леони́д Анато́льевич Ле́вин ; Ukrainian: Леоні́д Анато́лійович Ле́він ; born November 2, 1948) is a Soviet-American computer scientist.",0.6157656908035278,True
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Dense,2,D005,D005_C003,Tony Levin,Levin is best known for his work with King Crimson and Peter Gabriel.,0.5319695472717285,False
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Dense,3,D005,D005_C004,Tony Levin,"He was also a member of Liquid Tension Experiment, Bruford Levin Upper Extremities, ProjeKct One, and ProjeKct Four.",0.5199519395828247,False
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Dense,4,D010,D010_C001,Leonid Bunimovich,"Leonid Bunimovich is a Soviet and American mathematician, who specializes in dynamical systems.",0.5045362710952759,False
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Dense,5,D006,D006_C004,Gabriel Levin,"Levin's work has appeared in numerous literary magazines, including PN Review, The Times Literary Supplement, the Chicago Review, Raritan and Parnassus.",0.49461859464645386,False
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Dense,1,D003,D003_C001,Kings of Leon,"Kings of Leon is an American rock band that formed in Nashville, Tennessee, in 1999.",0.6113026142120361,True
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Dense,2,D010,D010_C001,The New Pornographers,"The New Pornographers is a Canadian indie rock band formed in 1997 in Vancouver, British Columbia.",0.5852712392807007,True
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Dense,3,D010,D010_C002,The New Pornographers,"Presented as a musical collective of singer-songwriters and musicians from multiple projects, the band has released seven studio albums to critical acclaim for their use of multiple vocalists and elements of power pop incorporated into their music.",0.5547622442245483,False
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Dense,4,D003,D003_C002,Kings of Leon,"The band is composed of brothers Caleb Followill (b. January 14, 1982, lead vocals, rhythm guitar), Nathan Followill (b. June 26, 1979, drums, percussion, backing vocals) and Jared Followill (b. November 20, 1986, bass guitar, backing vocals), with their cousin Matthew Followill (b. September 10, 1984, lead guitar, backing vocals).",0.5312570333480835,False
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Dense,5,D002,D002_C003,A. C. Newman,"Following the breakup of those bands, he reemerged as the leader of the New Pornographers in 2000, a band who have enjoyed commercial and critical success.",0.5062415599822998,False
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Dense,1,D004,D004_C006,750 7th Avenue,It is tied with the New York Life Building for the 74th tallest building in New York City.,0.7250074744224548,False
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Dense,2,D004,D004_C001,750 7th Avenue,750 Seventh Avenue is a 615 ft (187m) tall Class-A office skyscraper in New York City.,0.7238209247589111,True
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Dense,3,D004,D004_C002,750 7th Avenue,It was completed in 1989 in the postmodern style and has 36 floors.,0.631926417350769,False
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Dense,4,D002,D002_C001,101 Park Avenue,"101 Park Avenue is a 629 ft tall skyscraper in New York City, New York.",0.6312123537063599,True
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Dense,5,D002,D002_C002,101 Park Avenue,It was completed in 1979 to 1982 and has 49 floors.,0.6176929473876953,False
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Dense,1,D010,D010_C001,Kimberly Hart,"Kimberly Ann Hart is a fictitious character in the ""Power Rangers"" universe.",0.8029043674468994,True
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Dense,2,D010,D010_C002,Kimberly Hart,"Played by actress Amy Jo Johnson during the first three seasons of the show, plus on the two feature films of the franchise, Kimberly has the longest tenure of any female ranger in the series' history, and fourth overall.",0.6607075333595276,True
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Dense,3,D010,D010_C003,Kimberly Hart,"She is possibly the best remembered as the first Pink Ranger and first Pink Ninja Ranger from the first entry of the franchise ""Mighty Morphin Power Rangers"".",0.6457703709602356,False
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Dense,4,D010,D010_C004,Kimberly Hart,Kimberly was the Pink Ranger for nearly three years before she was written off the show as having given up her powers for good to Zordon's new alumna Katherine Hillard.,0.6338640451431274,False
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Dense,5,D006,D006_C002,Super Sentai,"The shows are of the ""tokusatsu"" genre, featuring live action characters and colorful special effects, and are aimed at children.",0.5442267656326294,False
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Dense,1,D003,D003_C001,Pablo Trapero,"Pablo Trapero (Born 4 October 1971) is an Argentine film producer, editor and director.",0.5553562641143799,True
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Dense,2,D009,D009_C001,Aleksander Ford,"Aleksander Ford (born Mosze Lifszyc; 24 November 1908 in Kiev, Russian Empire – 4 April 1980 in Naples, Florida, United States) was a Polish Jewish film director; and head of the Polish People's Army Film Crew in the Soviet Union during World War II.",0.48980507254600525,True
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Dense,3,D004,D004_C002,El Bonaerense,It was directed and produced by Pablo Trapero.,0.3734736144542694,False
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Dense,4,D007,D007_C002,Familia rodante,"The film's executive producers were Hugo Castro Fau and Martina Gusman, and it was produced by Pablo Trapero, Robert Bevan, and Donald Ranvaud.",0.36544016003608704,False
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Dense,5,D009,D009_C002,Aleksander Ford,Ford became director of the nationalized Film Polski company following the Red Army occupation of Poland.,0.2979416251182556,False
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Dense,1,D002,D002_C002,First for Women,The magazine was started in 1989.,0.6888201236724854,False
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Dense,2,D003,D003_C002,Jane (magazine),"Its original target audience (pitched to advertisers) was aged 18–34, and was designed to appeal to women who did not like the typical women's magazine format.",0.6795778274536133,False
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Dense,3,D003,D003_C001,Jane (magazine),"Jane was an American magazine created to appeal to the women who grew up reading ""Sassy Magazine""; Jane Pratt was the founding editor of each.",0.675825834274292,True
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Dense,4,D002,D002_C001,First for Women,First for Women is a woman's magazine published by Bauer Media Group in the USA.,0.6494437456130981,True
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Dense,5,D003,D003_C003,Jane (magazine),"Pratt originally intended the magazine to be named ""Betty"", but she was voted down by everyone else involved in the making of the magazine.",0.5874770879745483,False
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Dense,1,D003,D003_C001,Elia Kazan,"Elia Kazan (born Elias Kazantzoglou September 7, 1909 – September 28, 2003) was a Greek-American director, producer, writer and actor, described by ""The New York Times"" as ""one of the most honored and influential directors in Broadway and Hollywood history"".",0.554046094417572,True
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Dense,2,D009,D009_C004,Maya Kazan,She is the granddaughter of film director Elia Kazan and playwright Molly Kazan.,0.5473113059997559,False
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Dense,3,D005,D005_C002,A Letter to Elia,"Made from clips from films, stills, readings from Kazan's autobiography, a speech he wrote on directing read by Elias Koteas, a videotaped interview done late in Kazan's life, and Scorsese's commentary on and off screen.",0.543980062007904,False
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Dense,4,D009,D009_C003,Maya Kazan,She is the daughter of screenwriters Nicholas Kazan and Robin Swicord.,0.5327982306480408,False
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Dense,5,D004,D004_C001,Art &amp; Gadg,"Art & Gadg is an original radio play by Gregory Evans about the relationship between Arthur Miller (Art) and Elia Kazan (Gadg short for gadget, a nickname of Kazan).",0.5317550301551819,False
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Dense,1,D002,D002_C001,Aixam,"Aixam-Mega is a French automobile manufacturer based in Aix-les-Bains, Savoie.",0.7058234214782715,False
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Dense,2,D002,D002_C003,Aixam,"On April 11, 2013, US based Polaris Industries announced that it had acquired Aixam-Mega.",0.6933110952377319,True
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Dense,3,D002,D002_C002,Aixam,It was founded in 1983 to make microcars following the acquisition of Arola.,0.5645527839660645,False
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Dense,4,D003,D003_C002,Arola (microcar),Arola became part of the Aixam group in 1983.,0.5070019364356995,False
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Dense,5,D006,D006_C002,Murco Petroleum,It was set up by Murphy Oil Corporation in 1960.,0.3963978886604309,False
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Dense,1,D009,D009_C002,The Saimaa Gesture,It is a documentary of three Finnish rock groups aboard the steamboat SS Heinävesi on their tour around Lake Saimaa.,0.6726711988449097,True
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Dense,2,D002,D002_C002,Adam Clayton Powell (film),It was nominated for an Academy Award for Best Documentary Feature.,0.5342648029327393,False
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Dense,3,D002,D002_C001,Adam Clayton Powell (film),Adam Clayton Powell is a 1989 American documentary film directed by Richard Kilberg about the civil rights leader.,0.5178533792495728,True
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Dense,4,D009,D009_C001,The Saimaa Gesture,"The Saimaa Gesture (Finnish: ""Saimaa-ilmiö"" ) is a 1981 film by Finnish directors Aki and Mika Kaurismäki.",0.4844001233577728,True
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Dense,5,D004,D004_C002,Adam Clayton Powell IV,He was a member of the New York State Assembly from 2001 to 2010.,0.4449418783187866,False
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Dense,1,D008,D008_C002,David Lee Roth,"In 2007, he was inducted into the Rock and Roll Hall of Fame.",0.819259762763977,True
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Dense,2,D009,D009_C001,David Lee Roth discography,David Lee Roth is an American rock music singer.,0.6709547638893127,False
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Dense,3,D008,D008_C001,David Lee Roth,"David Lee Roth (born October 10, 1954) is an American rock vocalist, musician, songwriter, actor, author, and former radio personality.",0.6704146265983582,True
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Dense,4,D009,D009_C003,David Lee Roth discography,"Of his eight albums, four have been certified Gold or higher by the Recording Industry Association of America. """,0.5883834958076477,False
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Dense,5,D002,D002_C001,The David Lee Roth Band,"The David Lee Roth Band was an American rock and roll band, formed in Pasadena, California in 1985 by Van Halen frontman David Lee Roth.",0.5858107805252075,False
5ae732685542991e8301cbc3,Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?,Nassau County,bridge,medium,Dense,1,D008,D008_C001,Guwe Secondary School,Guwe Secondary School is located in Zimbabwe.,0.8042230606079102,False
5ae732685542991e8301cbc3,Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?,Nassau County,bridge,medium,Dense,2,D008,D008_C002,Guwe Secondary School,"It has a sister school in Carle Place, New York, United States.",0.7087849378585815,True
5ae732685542991e8301cbc3,Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?,Nassau County,bridge,medium,Dense,3,D001,D001_C001,Inyathi High School,"Inyathi High School (formerly, Inyathi Secondary School and prior to that Inyathi Mission) holds the distinction of being the oldest formal educational institution of any kind in Zimbabwe.",0.5867437124252319,False
5ae732685542991e8301cbc3,Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?,Nassau County,bridge,medium,Dense,4,D001,D001_C005,Inyathi High School,"Inyathi High School is a boarding co-educational secondary school in Inyathi, Zimbabwe designed along the lines of the traditional British Boarding Public School System (without the attendant social implications).",0.5706663131713867,False
5ae732685542991e8301cbc3,Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?,Nassau County,bridge,medium,Dense,5,D001,D001_C002,Inyathi High School,Inyathi High School stands out in the history of Zimbabwe as having been amongst the first places in modern-day Zimbabwe to have seen the dawn of Western Civilization within the region.,0.5630848407745361,False
5a8a2ebc5542996c9b8d5e33,"The Royal Commission into Drug Trafficking (1977–1979) or Woodward Royal Commission was a royal commission initiated by the New South Wales Government to investigate drug trafficking in New South Wales, Australia, especially links between the New South Wales Police and Mafia, The Honoured Society, is a Calabrian 'Ndrangheta criminal confederation, started in Melbourne and currently active in all of which country?  ",Australia,bridge,easy,Dense,1,D002,D002_C001,Royal Commission into Drug Trafficking,"The Royal Commission into Drug Trafficking (1977–1979) or Woodward Royal Commission was a royal commission initiated by the New South Wales Government to investigate drug trafficking in New South Wales, Australia, especially links between the Mafia and New South Wales Police and the disappearance of anti-marijuana campaigner Donald Mackay.",0.9278137683868408,True
5a8a2ebc5542996c9b8d5e33,"The Royal Commission into Drug Trafficking (1977–1979) or Woodward Royal Commission was a royal commission initiated by the New South Wales Government to investigate drug trafficking in New South Wales, Australia, especially links between the New South Wales Police and Mafia, The Honoured Society, is a Calabrian 'Ndrangheta criminal confederation, started in Melbourne and currently active in all of which country?  ",Australia,bridge,easy,Dense,2,D007,D007_C001,Royal Commission of Inquiry into Drug Trafficking,"The Royal Commission of Inquiry into Drug Trafficking (1981–1983), also known as the Stewart Royal Commission, was a Royal Commission set up in 1981 by the Commonwealth, Queensland, New South Wales and Victorian governments to inquire into various drug trafficking and related criminal activities of Terence John Clark and his associates.",0.7623329758644104,False
5a8a2ebc5542996c9b8d5e33,"The Royal Commission into Drug Trafficking (1977–1979) or Woodward Royal Commission was a royal commission initiated by the New South Wales Government to investigate drug trafficking in New South Wales, Australia, especially links between the New South Wales Police and Mafia, The Honoured Society, is a Calabrian 'Ndrangheta criminal confederation, started in Melbourne and currently active in all of which country?  ",Australia,bridge,easy,Dense,3,D008,D008_C001,Chelmsford Royal Commission,"The Chelmsford Royal Commission (1988–1990), chaired by Justice John Patrick Slattery, was established by the New South Wales state government, ostensibly to investigate mental health services in The state.",0.5387008190155029,False
5a8a2ebc5542996c9b8d5e33,"The Royal Commission into Drug Trafficking (1977–1979) or Woodward Royal Commission was a royal commission initiated by the New South Wales Government to investigate drug trafficking in New South Wales, Australia, especially links between the New South Wales Police and Mafia, The Honoured Society, is a Calabrian 'Ndrangheta criminal confederation, started in Melbourne and currently active in all of which country?  ",Australia,bridge,easy,Dense,4,D007,D007_C002,Royal Commission of Inquiry into Drug Trafficking,"However, the Commission would spend much of its time examining how criminals were using and abusing the passport system for criminal purposes.",0.5301640629768372,False
5a8a2ebc5542996c9b8d5e33,"The Royal Commission into Drug Trafficking (1977–1979) or Woodward Royal Commission was a royal commission initiated by the New South Wales Government to investigate drug trafficking in New South Wales, Australia, especially links between the New South Wales Police and Mafia, The Honoured Society, is a Calabrian 'Ndrangheta criminal confederation, started in Melbourne and currently active in all of which country?  ",Australia,bridge,easy,Dense,5,D009,D009_C001,Robert Trimbole,"Bruno Robert Trimbole (19 March 1931 – 12 May 1987) was an Australian businessman, drug baron and organised crime boss whose was alleged involvement in drug trafficking in the Griffith, New South Wales area, which according to popular loose fiction series Underbelly: Tale of Two Cities, led to a royal commission, a Coroner's inquest and an international chase by the Australian Government seeking his apprehension after he travelled overseas visiting Europe.",0.5227788686752319,False
5add28c85542992ae4cec4be,"The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, a former United States Air Force base located in the North Highlands area of Sacramento County, in which US state?",California,bridge,easy,Dense,1,D006,D006_C001,337th Flight Test Squadron,"The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, California.",0.8929044008255005,True
5add28c85542992ae4cec4be,"The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, a former United States Air Force base located in the North Highlands area of Sacramento County, in which US state?",California,bridge,easy,Dense,2,D008,D008_C001,McClellan Air Force Base,"McClellan Air Force Base (1935–2001) is a former United States Air Force base located in the North Highlands area of Sacramento County, 7 mi northeast of Sacramento, California.",0.7142660617828369,True
5add28c85542992ae4cec4be,"The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, a former United States Air Force base located in the North Highlands area of Sacramento County, in which US state?",California,bridge,easy,Dense,3,D005,D005_C001,586th Flight Test Squadron,"The 586th Flight Test Squadron (586 FLTS) is part of the 96th Test Wing based at Holloman Air Force Base, New Mexico.",0.6614786386489868,False
5add28c85542992ae4cec4be,"The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, a former United States Air Force base located in the North Highlands area of Sacramento County, in which US state?",California,bridge,easy,Dense,4,D009,D009_C002,417th Flight Test Squadron,"It was last assigned to the 412th Operations Group at Edwards Air Force Base, California, where it was inactivated on 14 February 2012.",0.6461559534072876,False
5add28c85542992ae4cec4be,"The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, a former United States Air Force base located in the North Highlands area of Sacramento County, in which US state?",California,bridge,easy,Dense,5,D006,D006_C002,337th Flight Test Squadron,It performed depot acceptance testing until being inactivated with the closure of McClellan AFB on 13 July 2001.,0.6383107900619507,False
5a7d90195542991319bc93cf,The axial turbojet Pirna 014 was designed by engineers from this German aircraft and aircraft engine manufacturer based in which city?,Dessau,bridge,medium,Dense,1,D008,D008_C001,Pirna 014,"The Pirna 014 was an axial turbojet designed in East Germany (or the GDR) in the mid- to late 1950s by former Junkers engineers, who were repatriated to East Germany in 1954 after being held in custody in the Soviet Union following World War II.",0.7772136330604553,True
5a7d90195542991319bc93cf,The axial turbojet Pirna 014 was designed by engineers from this German aircraft and aircraft engine manufacturer based in which city?,Dessau,bridge,medium,Dense,2,D004,D004_C003,BMW R32,BMW initially turned to industrial engine design and manufacturing.,0.42746680974960327,False
5a7d90195542991319bc93cf,The axial turbojet Pirna 014 was designed by engineers from this German aircraft and aircraft engine manufacturer based in which city?,Dessau,bridge,medium,Dense,3,D002,D002_C003,History of BMW,Aircraft engine manufacturer Rapp Motorenwerke became Bayerische Motorenwerke in 1916.,0.4108848571777344,False
5a7d90195542991319bc93cf,The axial turbojet Pirna 014 was designed by engineers from this German aircraft and aircraft engine manufacturer based in which city?,Dessau,bridge,medium,Dense,4,D009,D009_C002,Stratus 2000,The company specialized in the design and manufacture of engines based on Subaru automotive engines for homebuilt aircraft.,0.4107677936553955,False
5a7d90195542991319bc93cf,The axial turbojet Pirna 014 was designed by engineers from this German aircraft and aircraft engine manufacturer based in which city?,Dessau,bridge,medium,Dense,5,D006,D006_C002,D-Motor,The company specializes in the design and manufacture of aircraft engines for homebuilt and ultralight aircraft.,0.40590593218803406,False
5abe3f9455429976d4830aaa,"Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula? ",Roman Catholic,bridge,easy,Dense,1,D009,D009_C002,University of Providence,The university is accredited by the Northwest Association of Schools and Colleges.,0.6583214998245239,True
5abe3f9455429976d4830aaa,"Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula? ",Roman Catholic,bridge,easy,Dense,2,D009,D009_C001,University of Providence,"The University of Providence (UP) (renamed from University of Great Falls in July 2017), is a private Roman Catholic university located in Great Falls, Montana within the Diocese of Great Falls–Billings.",0.5856783390045166,True
5abe3f9455429976d4830aaa,"Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula? ",Roman Catholic,bridge,easy,Dense,3,D009,D009_C003,University of Providence,"The University's mission ""is to provide students with the opportunity to obtain a liberal education for living and for making a living.""",0.5676910877227783,False
5abe3f9455429976d4830aaa,"Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula? ",Roman Catholic,bridge,easy,Dense,4,D004,D004_C002,New Providence High School,The school has been accredited by the Middle States Association of Colleges and Schools Commission on Secondary Schools since 1965.,0.5520468950271606,False
5abe3f9455429976d4830aaa,"Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula? ",Roman Catholic,bridge,easy,Dense,5,D001,D001_C005,"Missoula, Montana","Missoula is home to the University of Montana, a public research university.",0.5256443023681641,False
5abee5e25542994516f45473,Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?,The Joshua Tree,bridge,medium,Dense,1,D008,D008_C001,Pauline Henry,Pauline Henry (born 29 January 1961) is a British Jamaican recording artist.,0.7400040030479431,True
5abee5e25542994516f45473,Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?,The Joshua Tree,bridge,medium,Dense,2,D008,D008_C003,Pauline Henry,"Following her departure from the group, Henry embarked on a solo career, and achieved five UK top 40 singles between 1993 and 1996.",0.6574697494506836,False
5abee5e25542994516f45473,Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?,The Joshua Tree,bridge,medium,Dense,3,D008,D008_C002,Pauline Henry,"She was the vocalist in the Scottish band The Chimes, best known for their 1990 cover version of U2's ""I Still Haven't Found What I'm Looking For"", between 1988 and 1991.",0.58538818359375,True
5abee5e25542994516f45473,Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?,The Joshua Tree,bridge,medium,Dense,4,D005,D005_C002,The Chimes (Scottish band),"Pauline Henry (born in Jamaica) with Mike Peden and James Locke from Edinburgh, in Scotland.",0.49336257576942444,False
5abee5e25542994516f45473,Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?,The Joshua Tree,bridge,medium,Dense,5,D004,D004_C002,The Chimes (album),"Featuring singer Pauline Henry on vocals, the album includes their cover of U2's ""I Still Haven't Found What I'm Looking For"", which reached number 6 in the UK Singles Chart, along with their other Top 40 hit ""Heaven"", which reached number 24.",0.4777761995792389,False
5ae78ec5554299540e5a5605,Guitars for Wounded Warriors is an album that was recorded in the village in which New York county?,Ulster County,bridge,hard,Dense,1,D003,D003_C001,Guitars for Wounded Warriors,"Guitars for Wounded Warriors is the sixth solo studio album by guitarist Brian Tarquin, released in August 2014 by Cleopatra Records.",0.8019498586654663,False
5ae78ec5554299540e5a5605,Guitars for Wounded Warriors is an album that was recorded in the village in which New York county?,Ulster County,bridge,hard,Dense,2,D003,D003_C003,Guitars for Wounded Warriors,"All tracks were recorded at Tarquin's Jungle Room Studios in New Paltz (village), New York.",0.7745087146759033,True
5ae78ec5554299540e5a5605,Guitars for Wounded Warriors is an album that was recorded in the village in which New York county?,Ulster County,bridge,hard,Dense,3,D003,D003_C006,Guitars for Wounded Warriors,"The entire album was engineered, produced and composed by Tarquin especially for each one of the guest guitarists.",0.7539278268814087,False
