query_id,question,expected_answer,question_type,difficulty,retrieval_method,alpha,rank,document_id,chunk_id,title,text,bm25_score,dense_score,normalized_bm25,normalized_dense,hybrid_score,is_supporting
5ac2a912554299218029dae8,"Which band was founded first, Hole, the rock band that Courtney Love was a frontwoman of, or The Wolfhounds?",The Wolfhounds,comparison,medium,Hybrid,0.5,3,D005,D005_C001,The Wolfhounds,"The Wolfhounds are an indie pop/noise pop band formed in Romford, UK in 1985 by Dave Callahan, Paul Clark, Andy Golding, Andy Bolton and Frank Stebbing, and originally active until 1990.",6.762273965852282,0.5496867895126343,0.582848784386091,0.7184374680619513,0.6506431262240211,True
5ac2a912554299218029dae8,"Which band was founded first, Hole, the rock band that Courtney Love was a frontwoman of, or The Wolfhounds?",The Wolfhounds,comparison,medium,Hybrid,0.5,4,D005,D005_C002,The Wolfhounds,"The band reformed in 2005 and continues to write, record and play live, releasing new albums in 2014 and 2016.",6.7025422662194245,0.5303709506988525,0.5767331019917411,0.6888857266048999,0.6328094142983205,False
5ac2a912554299218029dae8,"Which band was founded first, Hole, the rock band that Courtney Love was a frontwoman of, or The Wolfhounds?",The Wolfhounds,comparison,medium,Hybrid,0.5,5,D007,D007_C003,Turpentine (song),"The song was one of the band's first compositions and remained unreleased for seven years before being released on the band's second EP, ""The First Session"" on August 26, 1997.",10.117286892079344,0.27230656147003174,0.926354721967958,0.2940671436127539,0.610210932790356,False
5a7272eb5542997f827839d7,How old is the female main protagonist of Catching Fire?,16-year-old,bridge,medium,Hybrid,0.5,1,D004,D004_C005,To Heart 2,"Its story centers on the male protagonist Takaaki Kouno, and focuses on the appeal of the female main characters.",8.447056183347609,0.4088417887687683,1.0,0.8048821344584645,0.9024410672292322,False
5a7272eb5542997f827839d7,How old is the female main protagonist of Catching Fire?,16-year-old,bridge,medium,Hybrid,0.5,2,D010,D010_C004,"Hello, Good-bye",The primary focus of the game is the appeal of the four female main characters.,7.965007937509931,0.37535369396209717,0.9429329892716968,0.726940198763818,0.8349365940177573,False
5a7272eb5542997f827839d7,How old is the female main protagonist of Catching Fire?,16-year-old,bridge,medium,Hybrid,0.5,3,D001,D001_C001,Catching Fire,"Catching Fire is a 2009 science fiction young adult novel by the American novelist Suzanne Collins, the second book in ""The Hunger Games trilogy"".",5.103607950544706,0.4926750361919403,0.6041877595896518,1.0,0.8020938797948258,True
5a7272eb5542997f827839d7,How old is the female main protagonist of Catching Fire?,16-year-old,bridge,medium,Hybrid,0.5,4,D001,D001_C002,Catching Fire,"As the sequel to the 2008 bestseller ""The Hunger Games"", it continues the story of Katniss Everdeen and the post-apocalyptic nation of Panem.",4.949550247077415,0.4412271976470947,0.5859497249272331,0.8802576215027889,0.7331036732150109,False
5a7272eb5542997f827839d7,How old is the female main protagonist of Catching Fire?,16-year-old,bridge,medium,Hybrid,0.5,5,D005,D005_C002,The Hunger Games (novel),"It is written in the voice of 16-year-old Katniss Everdeen, who lives in the future, post-apocalyptic nation of Panem in North America.",6.208710623861734,0.37335872650146484,0.7350147186307919,0.7222970076110462,0.728655863120919,True
5ac2c3545542990b17b1548b,Chang Ucchin was born in korea during a time that ended with the conclusion of what? ,World War II,bridge,medium,Hybrid,0.5,1,D010,D010_C002,Chang Ucchin,Chang was born when Korea was still under Japanese colonial rule.,6.658880746135158,0.8210365772247314,0.6743081456007904,1.0,0.8371540728003952,True
5ac2c3545542990b17b1548b,Chang Ucchin was born in korea during a time that ended with the conclusion of what? ,World War II,bridge,medium,Hybrid,0.5,2,D009,D009_C002,Chang Yong-hak,Chang was born in Hamyeong Buk-do in what is now North Korea.,8.69185061859423,0.6762701272964478,0.8801757976916915,0.7644785020200554,0.8223271498558735,False
5ac2c3545542990b17b1548b,Chang Ucchin was born in korea during a time that ended with the conclusion of what? ,World War II,bridge,medium,Hybrid,0.5,3,D010,D010_C001,Chang Ucchin,Chang Ucchin (26 November 1917 – 27 December 1990) is one of the representatives of modern Korean fine art.,4.701166064190616,0.7331851720809937,0.4760611718036311,0.8570739660373915,0.6665675689205113,False
5ac2c3545542990b17b1548b,Chang Ucchin was born in korea during a time that ended with the conclusion of what? ,World War II,bridge,medium,Hybrid,0.5,4,D010,D010_C004,Chang Ucchin,"He became a professor of fine arts at Seoul National University in 1954, but resigned to paint full-time from 1960.",6.7400789962918815,0.5992662310600281,0.6825306447829522,0.6392003522769466,0.6608654985299494,False
5ac2c3545542990b17b1548b,Chang Ucchin was born in korea during a time that ended with the conclusion of what? ,World War II,bridge,medium,Hybrid,0.5,5,D005,D005_C001,Korea under Japanese rule,Korea under Japanese rule began with the end of the short-lived Korean Empire in 1910 and ended at the conclusion of World War II in 1945.,9.875130219882298,0.36625880002975464,1.0,0.2601190166228987,0.6300595083114493,True
5ae3b4d05542992f92d82349,Who is the director of the 2003 film which has scenes in it filmed at the Quality Cafe in Los Angeles?,Todd Phillips,bridge,hard,Hybrid,0.5,1,D002,D002_C002,Good Life Cafe,"In 2008, director Ava DuVernay, who had performed at the cafe with the Figures of Speech hip hop group, released a documentary about the cafe, ""This Is The Life"".",17.359470571148062,0.4456157684326172,1.0,0.8008348182134567,0.9004174091067283,False
5ae3b4d05542992f92d82349,Who is the director of the 2003 film which has scenes in it filmed at the Quality Cafe in Los Angeles?,Todd Phillips,bridge,hard,Hybrid,0.5,2,D007,D007_C001,Quality Cafe,"Quality Cafe is the name of two different former locations in Downtown Los Angeles, California.",13.276564800711487,0.5260124206542969,0.7648024026019272,0.9472258198872221,0.8560141112445747,False
5ae3b4d05542992f92d82349,Who is the director of the 2003 film which has scenes in it filmed at the Quality Cafe in Los Angeles?,Todd Phillips,bridge,hard,Hybrid,0.5,3,D010,D010_C001,Quality Cafe (diner),"The Quality Cafe (also known as Quality Diner) is a now-defunct diner at 1236 West 7th Street in Los Angeles, California.",13.465506957609541,0.4862140417098999,0.7756864993330845,0.8747585666165529,0.8252225329748187,True
5ae3b4d05542992f92d82349,Who is the director of the 2003 film which has scenes in it filmed at the Quality Cafe in Los Angeles?,Todd Phillips,bridge,hard,Hybrid,0.5,4,D010,D010_C002,Quality Cafe (diner),"The restaurant ceased to function as a diner in late 2006 but has appeared as a location featured in a number of Hollywood films, including ""Training Day"", ""Old School"", ""Se7en"", ""Ghost World"", ""Gone in 60 Seconds"", ""The Stepfather"", ""What's Love Got to Do with It"", ""Sex and Death 101"", and ""Catch Me If You Can.""",10.14632943519353,0.5549955368041992,0.5844838063239682,1.0,0.7922419031619841,True
5ae3b4d05542992f92d82349,Who is the director of the 2003 film which has scenes in it filmed at the Quality Cafe in Los Angeles?,Todd Phillips,bridge,hard,Hybrid,0.5,5,D010,D010_C003,Quality Cafe (diner),"It was also featured in Season 1 of the 2007 television series ""Mad Men,"" in the episode ""5G"".",12.625621794808298,0.44468778371810913,0.7273045420977552,0.7991450885028191,0.7632248153002872,False
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Hybrid,0.5,1,D003,D003_C001,New Faces of 1952,New Faces of 1952 is a musical revue with songs and comedy skits.,20.725808338714206,0.9232727289199829,1.0,1.0,1.0,False
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Hybrid,0.5,2,D003,D003_C003,New Faces of 1952,"It helped jump start the careers of several young performers including Paul Lynde, Alice Ghostley, Eartha Kitt, Robert Clary, Carol Lawrence, Ronny Graham, performer/writer Mel Brooks (as Melvin Brooks), and lyricist Sheldon Harnick.",18.189411662551418,0.6490117311477661,0.8776213388297626,0.6985900379609581,0.7881056883953603,True
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Hybrid,0.5,3,D007,D007_C001,New Faces (film),"New Faces is a 1954 American film adaptation of the musical revue ""New Faces of 1952"" directed by Harry Horner and sketches directed by John Beal.",11.062772488199847,0.727274477481842,0.5337679625038048,0.7845999759150839,0.6591839692094443,False
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Hybrid,0.5,4,D003,D003_C002,New Faces of 1952,It ran on Broadway for nearly a year in 1952 and was then made into a motion picture in 1954.,7.22641436530219,0.7797836065292358,0.34866743179342286,0.8423069583932224,0.5954871950933227,False
5a76a401554299373536012b,"New Faces of 1952 is a musical revue with songs and comedy skits, it helped jump start the career of which young performer, and American actress?",Carol Lawrence,bridge,easy,Hybrid,0.5,5,D001,D001_C002,Guess Who I Saw Today,"The song was originally composed for Leonard Sillman's Broadway musical revue ""New Faces of 1952"" in which it was sung by June Carroll.",9.192488933356248,0.48387211561203003,0.44352860854094606,0.5171033313053227,0.4803159699231344,False
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Hybrid,0.5,1,D008,D008_C001,Pavel Urysohn,"Pavel Samuilovich Urysohn (Па́вел Самуи́лович Урысо́н ) (February 3, 1898 – August 17, 1924) was a Soviet mathematician of Jewish origin who is best known for his contributions in dimension theory, and for developing Urysohn's Metrization Theorem and Urysohn's Lemma, both of which are fundamental results in topology.",8.888235764427815,0.47600844502449036,1.0,0.7508195547090619,0.875409777354531,True
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Hybrid,0.5,2,D005,D005_C003,Tony Levin,Levin is best known for his work with King Crimson and Peter Gabriel.,7.8144280049844035,0.5319695472717285,0.8640529762775487,0.8505955076423737,0.8573242419599612,False
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Hybrid,0.5,3,D008,D008_C002,Pavel Urysohn,"His name is also commemorated in the terms Urysohn universal space, Fréchet–Urysohn space, Menger–Urysohn dimension and Urysohn integral equation.",8.456354066389094,0.4834684133529663,0.945322585972935,0.7641203193283426,0.8547214526506388,False
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Hybrid,0.5,4,D008,D008_C003,Pavel Urysohn,He and Pavel Alexandrov formulated the modern definition of compactness in 1923.,8.7753681708387,0.44302940368652344,0.9857106513822281,0.6920195106751701,0.8388650810286991,False
5ae3918b5542994393b9e709,Were Pavel Urysohn and Leonid Levin known for the same type of work?,no,comparison,medium,Hybrid,0.5,5,D009,D009_C002,Meyer Levin,"Perhaps best known for his work on the Leopold and Loeb case, Levin worked as a journalist (for the ""Chicago Daily News"" and, from 1933–39, as an editor for ""Esquire"").",7.742755549143944,0.4850960969924927,0.8549790457078537,0.7670224009472892,0.8110007233275714,False
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Hybrid,0.5,1,D003,D003_C001,Kings of Leon,"Kings of Leon is an American rock band that formed in Nashville, Tennessee, in 1999.",11.186509472069844,0.6113026142120361,1.0,1.0,1.0,True
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Hybrid,0.5,2,D003,D003_C002,Kings of Leon,"The band is composed of brothers Caleb Followill (b. January 14, 1982, lead vocals, rhythm guitar), Nathan Followill (b. June 26, 1979, drums, percussion, backing vocals) and Jared Followill (b. November 20, 1986, bass guitar, backing vocals), with their cousin Matthew Followill (b. September 10, 1984, lead guitar, backing vocals).",4.850727298981006,0.5312570333480835,0.4336229554976164,0.8328470586595249,0.6332350070785706,False
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Hybrid,0.5,3,D002,D002_C003,A. C. Newman,"Following the breakup of those bands, he reemerged as the leader of the New Pornographers in 2000, a band who have enjoyed commercial and critical success.",4.434636252652336,0.5062415599822998,0.3964271664655189,0.7806091973437093,0.5885181819046141,False
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Hybrid,0.5,4,D010,D010_C001,The New Pornographers,"The New Pornographers is a Canadian indie rock band formed in 1997 in Vancouver, British Columbia.",2.5744770507422086,0.5852712392807007,0.23014123012813684,0.9456407107057557,0.5878909704169463,True
5a8efd3c55429918e830d179,Are both The New Pornographers and Kings of Leon American rock bands?,no,comparison,hard,Hybrid,0.5,5,D010,D010_C002,The New Pornographers,"Presented as a musical collective of singer-songwriters and musicians from multiple projects, the band has released seven studio albums to critical acclaim for their use of multiple vocalists and elements of power pop incorporated into their music.",3.1136142666365427,0.5547622442245483,0.278336533340496,0.8819311566499809,0.5801338449952385,False
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Hybrid,0.5,1,D004,D004_C001,750 7th Avenue,750 Seventh Avenue is a 615 ft (187m) tall Class-A office skyscraper in New York City.,8.02375698222169,0.7238209247589111,0.8839400613668126,0.9982890800644696,0.9411145707156411,True
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Hybrid,0.5,2,D002,D002_C001,101 Park Avenue,"101 Park Avenue is a 629 ft tall skyscraper in New York City, New York.",8.410346208236048,0.6312123537063599,0.9265288018937299,0.8647541297096817,0.8956414658017058,True
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Hybrid,0.5,3,D004,D004_C006,750 7th Avenue,It is tied with the New York Life Building for the 74th tallest building in New York City.,6.487283223354908,0.7250074744224548,0.7146738794883649,1.0,0.8573369397441825,False
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Hybrid,0.5,4,D004,D004_C002,750 7th Avenue,It was completed in 1989 in the postmodern style and has 36 floors.,7.321623848079255,0.631926417350769,0.806589313200249,0.8657837585250558,0.8361865358626523,False
5a8b63755542997f31a41cfe,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,comparison,easy,Hybrid,0.5,5,D002,D002_C003,101 Park Avenue,"Eli Attia Architects designed the building, which is the 64th tallest in New York.",9.077263643662413,0.4802829623222351,1.0,0.6471247185602454,0.8235623592801227,False
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Hybrid,0.5,1,D010,D010_C001,Kimberly Hart,"Kimberly Ann Hart is a fictitious character in the ""Power Rangers"" universe.",23.99620648395946,0.8029043674468994,1.0,1.0,1.0,True
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Hybrid,0.5,2,D010,D010_C002,Kimberly Hart,"Played by actress Amy Jo Johnson during the first three seasons of the show, plus on the two feature films of the franchise, Kimberly has the longest tenure of any female ranger in the series' history, and fourth overall.",17.412317759493,0.6607075333595276,0.7152282254485011,0.7345894662923849,0.7249088458704429,True
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Hybrid,0.5,3,D010,D010_C003,Kimberly Hart,"She is possibly the best remembered as the first Pink Ranger and first Pink Ninja Ranger from the first entry of the franchise ""Mighty Morphin Power Rangers"".",11.973165923528754,0.6457703709602356,0.4799695530735208,0.7067092376648089,0.5933393953691648,False
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Hybrid,0.5,4,D005,D005_C001,Power Rangers,Power Rangers is an American entertainment and merchandising franchise built around a live action superhero television series.,19.6920129724161,0.42982017993927,0.8138314792987972,0.30363798913111195,0.5587347342149546,True
5ac15df95542994d76dccded,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,bridge,easy,Hybrid,0.5,5,D005,D005_C002,Power Rangers,"Produced first by Saban Entertainment, later by BVS Entertainment, and today by SCG Power Rangers, the television series takes much of its footage from the Japanese tokusatsu ""Super Sentai"", produced by Toei Company.",16.54606382681468,0.4612894356250763,0.6777602973068373,0.3623753864898974,0.5200678418983673,True
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Hybrid,0.5,1,D009,D009_C001,Aleksander Ford,"Aleksander Ford (born Mosze Lifszyc; 24 November 1908 in Kiev, Russian Empire – 4 April 1980 in Naples, Florida, United States) was a Polish Jewish film director; and head of the Polish People's Army Film Crew in the Soviet Union during World War II.",6.701927770487856,0.48980507254600525,1.0,0.8784947009196354,0.9392473504598178,True
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Hybrid,0.5,2,D003,D003_C001,Pablo Trapero,"Pablo Trapero (Born 4 October 1971) is an Argentine film producer, editor and director.",3.2663939514282854,0.5553562641143799,0.4873812525721257,1.0,0.7436906262860629,True
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Hybrid,0.5,3,D009,D009_C002,Aleksander Ford,Ford became director of the nationalized Film Polski company following the Red Army occupation of Poland.,6.082829444120846,0.2979416251182556,0.9076238438299457,0.5228577551292303,0.715240799479588,False
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Hybrid,0.5,4,D004,D004_C002,El Bonaerense,It was directed and produced by Pablo Trapero.,1.1363508342382946,0.3734736144542694,0.16955581634917796,0.6628634016297127,0.4162096089894453,False
5a7a02235542996c55b2dcd3,"Who was born first, Pablo Trapero or Aleksander Ford?",Aleksander Ford,comparison,hard,Hybrid,0.5,5,D007,D007_C002,Familia rodante,"The film's executive producers were Hugo Castro Fau and Martina Gusman, and it was produced by Pablo Trapero, Robert Bevan, and Donald Ranvaud.",0.7786123431882291,0.36544016003608704,0.11617737013175111,0.6479726382678969,0.382075004199824,False
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Hybrid,0.5,1,D002,D002_C001,First for Women,First for Women is a woman's magazine published by Bauer Media Group in the USA.,6.120543223669414,0.6494437456130981,0.811081122352962,0.9371546924617506,0.8741179074073564,True
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Hybrid,0.5,2,D002,D002_C002,First for Women,The magazine was started in 1989.,5.102288174120116,0.6888201236724854,0.676144170149743,1.0,0.8380720850748715,False
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Hybrid,0.5,3,D010,D010_C004,List of magazines in China,"Madame Figaro"", and ""Elle"" are among such titles both of which entered into the Chinese market in 1988.",7.546154207009035,0.479867160320282,1.0,0.666507843278714,0.8332539216393571,False
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Hybrid,0.5,4,D001,D001_C004,List of magazines in Malaysia,Some international women's magazines are also published in Malaysia.,6.353930398858636,0.5152391195297241,0.8420090849663481,0.7229620364854926,0.7824855607259203,False
5ac061ab554299294b218fac,Are Jane and First for Women both women's magazines?,yes,comparison,medium,Hybrid,0.5,5,D003,D003_C002,Jane (magazine),"Its original target audience (pitched to advertisers) was aged 18–34, and was designed to appeal to women who did not like the typical women's magazine format.",3.9392570032773824,0.6795778274536133,0.5220218001400652,0.985249152490394,0.7536354763152295,False
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Hybrid,0.5,1,D002,D002_C001,Nicholas Ray,"Nicholas Ray (born Raymond Nicholas Kienzle Jr., August 7, 1911 – June 16, 1979) was an American film director best known for the movie ""Rebel Without a Cause.""",5.94108341203229,0.3225443363189697,1.0,0.5633796269831594,0.7816898134915797,True
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Hybrid,0.5,2,D009,D009_C003,Maya Kazan,She is the daughter of screenwriters Nicholas Kazan and Robin Swicord.,3.3690827506960743,0.5327982306480408,0.5670822166665388,0.9599257894149023,0.7635040030407205,False
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Hybrid,0.5,3,D003,D003_C001,Elia Kazan,"Elia Kazan (born Elias Kazantzoglou September 7, 1909 – September 28, 2003) was a Greek-American director, producer, writer and actor, described by ""The New York Times"" as ""one of the most honored and influential directors in Broadway and Hollywood history"".",3.1169057016329482,0.554046094417572,0.5246359098948816,1.0,0.7623179549474408,True
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Hybrid,0.5,4,D005,D005_C002,A Letter to Elia,"Made from clips from films, stills, readings from Kazan's autobiography, a speech he wrote on directing read by Elias Koteas, a videotaped interview done late in Kazan's life, and Scorsese's commentary on and off screen.",2.5584531957179903,0.543980062007904,0.4306374811261588,0.9810151125347528,0.7058262968304558,False
5ab5a2f85542997d4ad1f197,What profession does Nicholas Ray and Elia Kazan have in common?,director,comparison,medium,Hybrid,0.5,5,D009,D009_C004,Maya Kazan,She is the granddaughter of film director Elia Kazan and playwright Molly Kazan.,2.0994237835966976,0.5473113059997559,0.35337389462413543,0.9872979546448025,0.670335924634469,False
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Hybrid,0.5,1,D002,D002_C001,Aixam,"Aixam-Mega is a French automobile manufacturer based in Aix-les-Bains, Savoie.",7.625219077611246,0.7058234214782715,1.0,1.0,1.0,False
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Hybrid,0.5,2,D002,D002_C003,Aixam,"On April 11, 2013, US based Polaris Industries announced that it had acquired Aixam-Mega.",7.419475655495738,0.6933110952377319,0.9730180313481614,0.9788480216571946,0.975933026502678,True
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Hybrid,0.5,3,D002,D002_C002,Aixam,It was founded in 1983 to make microcars following the acquisition of Arola.,4.671254541846394,0.5645527839660645,0.6126059453900646,0.7611832198355745,0.6868945826128195,False
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Hybrid,0.5,4,D003,D003_C002,Arola (microcar),Arola became part of the Aixam group in 1983.,5.026959433151709,0.5070019364356995,0.6592544269202172,0.6638940142018281,0.6615742205610227,False
5abd7ca05542993062266cab,Where is the company that purchased Aixam based in?,"Roseau, Minnesota, USA",bridge,medium,Hybrid,0.5,5,D001,D001_C001,WizKids,"WizKids/NECA, LLC is an American company based in New Jersey that first made its mark in the game industry producing collectible miniatures wargames.",7.413165966109796,0.23741088807582855,0.9721905548754568,0.20815269906199196,0.5901716269687244,False
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Hybrid,0.5,1,D009,D009_C002,The Saimaa Gesture,It is a documentary of three Finnish rock groups aboard the steamboat SS Heinävesi on their tour around Lake Saimaa.,18.244492864720353,0.6726711988449097,1.0,1.0,1.0,True
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Hybrid,0.5,2,D009,D009_C001,The Saimaa Gesture,"The Saimaa Gesture (Finnish: ""Saimaa-ilmiö"" ) is a 1981 film by Finnish directors Aki and Mika Kaurismäki.",12.872510645896968,0.4844001233577728,0.6974974710808417,0.7104149108292865,0.7039561909550641,True
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Hybrid,0.5,3,D002,D002_C001,Adam Clayton Powell (film),Adam Clayton Powell is a 1989 American documentary film directed by Richard Kilberg about the civil rights leader.,9.175549705037904,0.5178533792495728,0.48931732670013955,0.7618703139782395,0.6255938203391895,True
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Hybrid,0.5,4,D002,D002_C002,Adam Clayton Powell (film),It was nominated for an Academy Award for Best Documentary Feature.,4.822720079625095,0.5342648029327393,0.24420445848777794,0.7871131909226209,0.5156588247051994,False
5a8ce5c7554299441c6b9f64,"Which documentary is about Finnish rock groups, Adam Clayton Powell or The Saimaa Gesture?",The Saimaa Gesture,comparison,medium,Hybrid,0.5,5,D004,D004_C004,Adam Clayton Powell IV,"Beginning in 2001, Powell represented the 68th Assembly District, which includes parts of Harlem and East Harlem.",6.275231948631969,0.41431206464767456,0.3259970809800971,0.6026104768297967,0.4643037789049469,False
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Hybrid,0.5,1,D008,D008_C002,David Lee Roth,"In 2007, he was inducted into the Rock and Roll Hall of Fame.",17.58832646749495,0.819259762763977,1.0,1.0,1.0,True
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Hybrid,0.5,2,D005,D005_C009,The Midnighters,"The group's lead singer, Hank Ballard, was inducted into the Rock and Roll Hall of Fame in 1990.",15.195124553533017,0.47572773694992065,0.8639323690980595,0.5136509935474812,0.6887916813227704,False
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Hybrid,0.5,3,D003,D003_C006,Sammy Hagar,"On March 12, 2007, Hagar was inducted into the Rock and Roll Hall of Fame as a member of Van Halen.",14.323194927457092,0.43371742963790894,0.8143580319553335,0.45417569084885906,0.6342668614020963,False
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Hybrid,0.5,4,D005,D005_C010,The Midnighters,"The Midnighters as a ""group"" were inducted into the Rock and Roll Hall of Fame on April 14, 2012.",13.877727036976744,0.39753350615501404,0.7890305574338877,0.40294898150856256,0.5959897694712252,False
5a81ff1d554299676cceb1c3,"Who was inducted into the Rock and Roll Hall of Fame, David Lee Roth or Cia Berg?",David Lee Roth,comparison,medium,Hybrid,0.5,5,D007,D007_C002,Cia Berg,"She was at one time the lead singer of the Swedish rock band Whale, who released the single ""Hobo Humpin' Slobo Babe"".",12.180799085507095,0.4152165651321411,0.6925502041378679,0.42798343977831943,0.5602668219580937,True
5ae732685542991e8301cbc3,Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?,Nassau County,bridge,medium,Hybrid,0.5,1,D008,D008_C002,Guwe Secondary School,"It has a sister school in Carle Place, New York, United States.",16.50426686557054,0.7087849378585815,1.0,0.832776604686839,0.9163883023434195,True
5ae732685542991e8301cbc3,Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?,Nassau County,bridge,medium,Hybrid,0.5,2,D008,D008_C001,Guwe Secondary School,Guwe Secondary School is located in Zimbabwe.,11.25526606458498,0.8042230606079102,0.6486027156378309,1.0,0.8243013578189154,False
