query_id,question,answer,question_type,difficulty,experiment_split,source_split
5a7d27ad554299452d57bb2e,What country of origin does Squirrel Nut Zippers and Sponge have in common?,American,comparison,hard,training,train
5a7318a055429901807daf85,What Shameless actress also appears on an American sitcom created by Nahnatchka Khan?,Arden VanAmringe Myrin,bridge,easy,training,train
5abbdf60554299642a094b87,Nathan Mayer Rothschild is the third child of what German Jewish banker,Mayer Amschel Rothschild,bridge,medium,training,train
5ab8330355429934fafe6d10,"The Pont de Grenelle passes behind a replica of what statute sometimes referred to as ""Liberty Enlightening the World""?",Statue of Liberty,bridge,easy,training,train
5ab481f85542990594ba9c3a,Jourhaus was the entrance to the first concentration camp from what country?,Germany,bridge,medium,training,train
5ae1ccf65542997f29b3c10b,Maxim Munzuk played the title role in whchi 1975 Soviet-Japanese co-production?,Dersu Uzala,bridge,medium,training,train
5ae0e1d35542993d6555ec7d,"Which plant has more species, Teucrium or Atalaya?",Teucrium,comparison,hard,training,train
5a7b678b55429931da12ca8e,"What acting star of Jet Over the Atlantic was also in such films as Scarface, Each Dawn I Die, and Some Like it Hot?",George Raft,bridge,medium,training,train
5adc9e2b5542994d58a2f680,"What is commonly known as Paris 2024 and were elected during the 131st IOC Session on September 13, 2017?",2024 Summer Olympics,bridge,medium,training,train
5adfe20c55429906c02daa81,The author of Method of Fluxions was born in what year?,1642,bridge,medium,training,train
5adbccc85542996e6852523e,Which English footballer playing for Stoke City has also played for a Swedish Division 2 team?,Peter Crouch,bridge,medium,training,train
5ae0f9865542990adbacf6fa,"Where were the home games for a 2009-10 men's basketball team whose players known as Hoyas are members of a collegiate athletics conference that consisted of as many as 16 universities in the eastern half of the US and are known as the Big East Conference, played?",Verizon Center,bridge,easy,training,train
5ab6cfc75542995eadef00a1,"When was the director of the 2015 South Korean thriller film, The Chronicles of Evil, born?",1962,bridge,easy,training,train
5a8f09cd554299458435d537,"In what film could one find both the actress who portrayed Jessica Davis in ""13 Reason Why"" and Mathew Gray Gubler?",68 Kill,bridge,medium,training,train
5a8a347d5542992d82986ef9,Because I Said So starred an American actor who is known for his role as Harvey Specter in what series?,Suits,bridge,medium,training,train
5ae6533e55429908198fa58b,"Which Voivodeship with the capital in Wilno,was created in 1926 and is a part of theKresy region?",The Wilno Voivodeship,bridge,medium,training,train
5ab9575d5542996be202048c,"FOR HOW LONG DID NOBEL PEACE PRIZE WINNER, INVOLVED IN UNEF ESTABLISHMENT, PRIME MINISTER OF CANADA?",22 April 1963 to 20 April 1968,bridge,hard,training,train
5a87aab65542993e715abfd2,"What is the name of the group who's political slogan was ""Blut und Ehre"" and was for young men between 14 and 18 years of age? ",Hitler Youth,bridge,easy,training,train
5a80b4e2554299485f5986d5,"During the 2011–12 Pittsburgh Penguins season, this Russian professional ice hockey center contributed a high goal tally despite his surgery has what jersey number?",71,bridge,medium,training,train
5add3ec95542990dbb2f7df5,What sport do Kim Min-soo and Sean Christopher Haire share?,mixed martial arts,bridge,easy,training,train
5a7f27a755429934daa2fd04,"Which director is from Peru, Enrique Carreras or Christian Peschken?",Enrique Carreras,comparison,medium,training,train
5ab6ec0f554299710c8d1fbb,"Is the University of Washington and Polytechnic University of Bari, both located in the USA?",no,comparison,medium,training,train
5a90872655429916514e74ea,"Charles Ingerham Peddle (born 1937) is an American electrical engineer best known as the main designer of a 6502 microprocessor, from MOS Technology, Inc., (""MOS"" being short for Metal Oxide Semiconductor), also known as CSG (Commodore Semiconductor Group), was a semiconductor design and fabrication company based in Norristown, Pennsylvania, in which country?",United States,bridge,easy,training,train
5adf21785542993344016bf2,"What global supplier of filtration, separations and purification products, was founded by chemist David Pall?",Pall Corporation,bridge,easy,training,train
5a90975e55429933b8a20576,The Lithuanian Electricity Organization was established to raise funds for the construction of a power plant to bebuilt at the site of what closed power plant?,Ignalina Nuclear Power Plant,bridge,medium,training,train
5ade17f75542997545bbbe4e,"How much area does the complex that housed Librairie de France, in New York City, cover?",22 acre,bridge,medium,training,train
5a81ba4f5542995ce29dcc5b,Are Jeff Ragsdale and Gary Sherman both known for comedy?,no,comparison,medium,training,train
5ac2765b55429963665199c7,What year was the university founded where Tom Dosch was the inside linebackers coach and special teams coordinator at in 2008 and 2009?,1869,bridge,medium,training,train
5a8e270a5542995a26add466,Letter from a Thief is by a band formed in what Chicago suburb?,"Wildwood, Illinois",bridge,hard,training,train
5a78ce8955429974737f78ad,"Who won more doubles titles, Iva Majoli or Simon Aspelin?",Simon Aspelin,comparison,hard,training,train
5ab29853554299449642c91e,When was the deposition of the father of Charles Lennox Duke of Richmond?,in 1651,bridge,hard,training,train
5ae5545555429908b63265df,"What role did Hans Morten Hansen played in the form of ""found footage"" mockumentary?",Finn,bridge,medium,training,train
5ae0609b5542993d6555eb1b,"Which star of the 2009 documentary ""Love the Beast"" gained celebrity status through appearances on ""The Oprah Winfrey Show?""",Phil McGraw,bridge,medium,training,train
5ab4d4ba5542996a3a969fd3,Where did this polar explorer and commander in the Imperial Russian Navy establish an anti-communist government under whom Robert Bitker served during the Russian Revolution of 1917?,Siberia,bridge,medium,training,train
5abffabb5542997d64295987,What is the name of Suunto Oy's Austrian sudsidary that also creats alpine skis?,Atomic (officially Atomic Austria GmbH),bridge,easy,training,train
5a8e8cbb5542990e94052b4a,"The Nation of Yahweh is a predominantly African American group, that is the most controversial offshoot of the Black Hebrew Israelites religious movement, it has often been labeled a hate group and was founded in 1979 in Miami by who, he went by Yahweh ben Yahweh, the founder and leader of the Nation of Yahweh?",Hulon Mitchell Jr.,bridge,easy,training,train
5a72ad7a5542992359bc3166,Who won more awards for their writing  Alan Sillitoe or James Jones?,James Ramon Jones,comparison,medium,training,train
5a83aee55542990548d0b21d,In what city did Michael Gansey work during his time as the GM for the Canton Charge?,"Canton, Ohio",bridge,medium,training,train
5a83151655429966c78a6b2b,"Rotman, is a settlement in the Municipality of Juršinci in which northeastern country, a municipality is usually a single urban administrative division having corporate status and powers of self-government or jurisdiction as granted by national and state laws to which it is subordinate?",Slovenia,bridge,easy,training,train
5a8dfb445542995085b3736c,"Gordon Gekko is a fictional character in the movie Wall Street, played by who?",Michael Douglas,bridge,hard,training,train
5ae6747f5542992ae0d16352,"San Diego NASL is a proposed soccer team whose club founders include a footballer who is often ranked by coaches, colleagues, and commentators as one of the what?",best players in the world,bridge,medium,training,train
5ae0022855429942ec259bd8,"The Sarah Jane Adventures is a British science fiction television programme, that was produced by BBC Cymru Wales for CBBC, created by which Welsh screenwriter and television producer whose works include ""Queer as Folk""?",Russell T Davies,bridge,easy,training,train
5a81d3175542990a1d231edb,What nationality is the second place winner of the 2001–02 FIS Ski Jumping World Cup?,German,bridge,hard,training,train
5a79226555429970f5fffe59,"Which band formed earlier, Goldfinger or Enter Shikari?",Goldfinger,comparison,medium,training,train
5a8c4d595542995e66a475a5,"Between The Shaggy Dog and The Santa Clause, which film spun more sequels?",The Santa Clause,comparison,medium,training,train
5ab8a17955429916710eb09e,Peter Bakovic played for which National Hockey League team?,Vancouver Canucks,bridge,easy,training,train
5ac3dd165542997ea680c953,Who was a domestic cricketer for South Australia and Worcestershire who died before the first Test match of the Indian cricket team's tour in 2014?,Phillip Hughes,bridge,hard,training,train
5abdc81a55429965af743e3c,"Who rejoined the Backstreet Boys who was also inducted into the Kentucky Music Hall in April 10, 2015?",Kevin Richardson,bridge,easy,training,train
5a7dd41a5542990b8f503ad3,"Four Darks in Red is shown in Mark Rothko's mural projects for what skyskraper, that is located at 375 Park Avenue in Manhattan?",Seagram Building,bridge,medium,training,train
5a8e628a5542995a26add4dc,When was the English singer born who's second studio album is the L.A. State of Mind?,29 May 1975,bridge,medium,training,train
5ab3dde2554299753aec59d6,"What American composer who won the National Medal of Arts in 2007, also taught American composer Gregg Wager?",Morten Lauridsen,bridge,easy,training,train
5ac3fe98554299076e296d02,Where is the nature reserve that hosts the best known civet species?,"Kumasi, Ghana",bridge,medium,training,train
5adde9bd5542992200553ba2,Dear Diary starred the actress who was known for which character on Frasier?,Dr. Lilith Sternin,bridge,medium,training,train
5ae78cdc554299540e5a55f2,Antonius Andreas was a pupil of which High Middle Ages philosopher?,Duns Scotus,bridge,medium,training,train
5adcd72f5542992c1e3a2428,What number series was the Latin American show for Nickelodeon which starred Gaston Soffritti? ,the 5th,bridge,medium,training,train
5ac50bc15542996feb3fe9e1,Who preceeded the namesake of Ches Crist as President of the United States?,James A. Garfield,bridge,medium,training,train
5adf1f205542993344016be8,"The former bassist of what influential extreme metal band, also collaborated on the non-fiction book Only Death is Real?",Celtic Frost,bridge,easy,training,train
5a74bff55542996c70cfadd0,"What movie cast by Bernard Telsey was based on William Shakespeare's play ""Twelfth Night""?",All Shook Up,bridge,medium,training,train
5a73908955429905862fe05e,Who is the full Professor at Stockholm University who won a Nobel Peace Prize for the discovery of asymptomatic freedom in quantum chromodynamics?,Frank Wilczek,bridge,hard,training,train
5a813de755429903bc27b957,Falcon's Fury is an attraction at an amusement park accredited by what association?,Association of Zoos and Aquariums,bridge,medium,training,train
5abc573d55429959677d6a8a,What is the newest game that uses the game system that Alshard uses?,"""Full Metal Panic! RPG""",bridge,hard,training,train
5adc148c554299438c868d45,Lincliff was built by a man who was president of what company for 28 years?,Belknap Hardware and Manufacturing Company,bridge,medium,training,train
5adce7685542992c1e3a2491,Gulfstream International Airlines later became a regional carrier based out of what airport?,Fort Lauderdale-Hollywood International Airport,bridge,hard,training,train
5a84ff3e5542991dd0999e3b,"  Which play, set in  Ancient Britain , was created by Shakespeare?",Cymbeline,bridge,hard,training,train
5a81e7d9554299676cceb151,"Which person has a country of origin in Persia, Al-Khazini or Mohamed Hassanein Heikal?",Abu al-Fath Khāzini,comparison,hard,training,train
5ab8281f55429916710eb007,"Tom Baehr-Jones the physicist who had his findings published in Nature Materials, was launched in what year?",September 2002,bridge,hard,training,train
5a863afa55429960ec39b654,Are both The Cribs and Save Ferris formed in the same country?,no,comparison,medium,training,train
5ae61b4a5542995703ce8b03,"What movie, executive produced by Anatole Taubman, starred an American actress who has earned a Prime-time Emmy Award, a Golden Globe Award, and a Screen Actors Guild Award?","""She's Funny That Way""",bridge,medium,training,train
5a7ef9215542994959419a97,"Which companion series to ""House of Secrets"" featured a fictional international crime cartel?",House of Mystery,bridge,medium,training,train
5ae01fe4554299025d62a413,Are Stanka Gjurić and Stanley Kwan of the same nationality?,no,comparison,hard,training,train
5ae14fe655429901ffe4ae51,What nomination did the album by Kevin Sharp received  for the 1997 Grammy Award?,Best Male Pop Vocal Performance,bridge,medium,training,train
5a7d45195542997cc2c47442,"Which drink would be more likely to be served at a wedding, Mimosa or Blow Job?",Mimosa,comparison,hard,training,train
5ab1d9e7554299340b52540c,Which Under Secretary of the Navy from 1977 to 1979 did William O. Studeman serve under in the Central Intelligence Agency?,R. James Woolsey Jr.,bridge,medium,training,train
5a77ba005542997042120b03,Who was born first Nick Hexum or Kim Sung-kyu?,Nick Hexum,comparison,hard,training,train
5a78f98a55429974737f792d,How many seasons did Doug Gilmour play as after being named captain in during the 1994–95 Toronto Maple Leafs season?,20 seasons,bridge,hard,training,train
5ae672bc5542995703ce8b65,What type of products did Johannes Torpe help design at a company during 2011-2015? ,consumer electronics,bridge,hard,training,train
5ab4ba605542990594ba9ca5,"Which tree that is native to North America, Mexico, and Central America does Phyllocnistis liquidambarisella use as a host plant?",Liquidambar styraciflua,bridge,medium,training,train
5ae753165542995703ce8bea,What nationality was the superhero animated television series in which Tara Strong had a voice role?,American,bridge,easy,training,train
5a89b1ee5542992e4fca8379,Man's Best Friend was an episode of the controversial cartoon created by whom?,John Kricfalusi,bridge,medium,training,train
5ab31f5b55429976abd1bc66,"What does the development of  the upcoming massively multiplayer, space trading and combat video game for Microsoft Windows and Linux, that is composed by a Portuguese award-winning classical music, film and video game composer also known for his Requiem to Inês de Castro, include and titled?","campaign titled ""Squadron 42""",bridge,easy,training,train
5abeb5915542993fe9a41d0a,Are both Suqian and Hejin in the People's Republic of China?,yes,comparison,medium,training,train
5a71982d5542994082a3e88c,What film directed by Don Mancini has the main character of a murderous doll and is the fourth installment in its francise?  ,Bride of Chucky,bridge,medium,training,train
5abd21e45542996e802b4725,Pseudechis includes the snake that is found in what country?,Australia,bridge,medium,training,train
5ae23d4b5542992decbdcca0,"Eero Pekka Sakari Markkanen, is a Finnish footballer who plays as a striker for which organization, he is the son of former basketball player Pekka Markkanen and the older brother of Chicago Bulls player Lauri Markkanen, a Finnish basketball player for the Chicago Bulls of the National Basketball Association (NBA)?",Dynamo Dresden,bridge,easy,training,train
5a77809655429949eeb29e9a,"On Physical Lines of Force, is a famous four-part paper written by James Clerk Maxwell, he was able to model which English scientist lines of force?",Michael Faraday,bridge,easy,training,train
5a7df0d75542995f4f402335,"In what month did the ""Black Mirror"" episode directed by Owen Harris first air?",February,bridge,medium,training,train
5abc3c725542993a06baf8a0,Are The Scientist and Astronomy both science related magazines?,yes,comparison,hard,training,train
5ac3cf535542995ef918c23f,What tiltrotor military aircraft with VTOL and STOL capabilities commonly langs on the Whidbey Island-clas dock landing ship?,Bell Boeing V-22 Osprey,bridge,medium,training,train
5a8eadaa5542995085b37475,What other country was Caroline Amalie's spouse king of besides Denmark?,Norway,bridge,medium,training,train
5ac0810a5542996f0d89cbfe,"Sloan and Eugenius, share which genre?",rock,comparison,easy,training,train
5adf2b075542993344016c0b,What type of animal was pursued and slain by Antoine De Beauterne ?,"gray wolf, dog or wolfdog",bridge,hard,training,train
5a90630f5542990a98493609,what was the first port used by Australian Commonwealth Horse,the busiest port in South Africa,bridge,easy,training,train
5ae593d3554299546bf82ef6,Claude Nicollier participated in 4 missions by which name that began in 1982?,Space Shuttle,bridge,medium,training,train
5adccce85542994d58a2f6d9,Who was an adivisor to the eighth leader of the Soviet Union who died in 2006? ,Vadim Valentinovich Zagladin,bridge,medium,training,train
5ae256685542994d89d5b3e7,The town in which the Suncook Lakes is located had a population of what at the 2010 census?,"4,593",bridge,hard,training,train
5abeacb55542990832d3a0a3,"What year was the author of ""On the Basis of Morality"" born?",1788,bridge,medium,training,train
5a89352255429951533612e1,Are both 1 New York Plaza and 45 Broad Street buildings located in Manhattan?,yes,comparison,medium,training,train
5a76b14e554299373536015f,What professional baseball player was nicknamed after an American Major League Baseball pitcher who was elected to the National Baseball Hall of Fame in 1937?,Henry Bert Vorhees,bridge,easy,training,train
5abfa7f35542997ec76fd420,Which of the Lake Poets become Poet Laureate for 30 years from 1913 through 1943?,Robert Southey,bridge,medium,training,train
5abbe23e554299642a094bab," Stony Awards presented a posthumous award to what American cannabis rights activist and the author of ""The Emperor Wears No Clothes"",",Jack Herer,bridge,hard,training,train
5ab7d7d45542993667794015,"Sequoia is the son of which fictional character, a superheroine appearing in American comic books published by Marvel Comics?",Mantis,bridge,medium,training,train
5ae275625542992decbdcd0c,The singer of the United Kingdom's entry at the Eurovision Song Contest 1971 was from what country?,Ireland,bridge,hard,training,train
5abfbb1e5542994516f454e9,Does Paul Bartel and Zhang Yimou both have history in writing and acting?,yes,comparison,easy,training,train
5ae73f055542991e8301cc39,The only infantry unit in the United States Army Reserve was the subject of what 2006 film?,Only the Brave,bridge,medium,training,train
5a8359675542996488c2e422,What song by the Swiss electronic band Yello was featured in the 1986 American teen comedy starring Matthew Broderick?,Oh Yeah,bridge,medium,training,train
5ae656eb55429908198fa5a0,Who is the publisher of the American comic books for which Aaron Schoenke is best known as a cinematographer?,DC Comics,bridge,medium,training,train
5adca3d75542994d58a2f68c,Where was Raúl Alfonsín funeral and  is a monumental building?,Palace of the Argentine,bridge,hard,training,train
5a7ba558554299294a54aa55,What Fox Sports station is the official Asian station of the Premier League? ,ESPN Asia,bridge,medium,training,train
5a806fd35542996402f6a513,What body governs the campus where Eck Stadium is located?,Kansas Board of Regents,bridge,medium,training,train
5ade26da5542992fa25da6f4,What kind of products are both FM-7 and Microdigital Eletronica?,computer,comparison,medium,training,train
5ab6d8be5542995eadef00c3,"Who was the American business executive and the eighth Secretary of Defense, who surrounded himself with the group of experts called Whiz Kids?",Robert McNamara,bridge,easy,training,train
5a7c984c55429907fabeefb8,"What movie based on a Jack Ketchum novel, did Blythe Auffarth star in?",The Girl Next Door,bridge,medium,training,train
5ab3ae9c5542992ade7c6e25,What country are the Chippewa Valley Regional Airport and Greenbrier Valley Airport in?,United States,comparison,easy,training,train
5ae26958554299492dc91c19,"The film ""Dirty Work"" stars Norm McDonald, Jack Warden, Traylor Howard and a man that made his stand up comic debut in what year?",1987,bridge,hard,training,train
5ab8a53055429919ba4e2343,"Which is a genus of Australian shrubs, Anemonopsis or Westringia? ",Westringia,comparison,easy,training,train
5a7757f45542994aec3b729a,"Who was starred in Kill Switch and also starred as David in the thriller film ""The Guest""?",Dan Stevens,bridge,medium,training,train
5a7a24d25542990783324e8e,What federal court case of 1988 institutionally upheld the The Special Division?,Morrison v. Olson,bridge,medium,training,train
5ab5eb89554299494045f0b7,In what year was Mario Götze described as one of the best talents Germany has ever had?,2010,bridge,easy,training,train
5a7c7bd555429907fabeefa0,"The 1991 Chicago Bears season ended with a playoff loss for their coach, who was inducted into the Pro Football Hall of Fame in what year?",1988,bridge,medium,training,train
5ae1c4b5554299422ee9968c,What guided missile destroyer class was comprised of one ship named after a city in Yorkshire and two ships serving the Argentine Navy?,Type 42,bridge,hard,training,train
5ab507685542990594ba9cdc,What dates did the Winter Games that the country that hosted the summers games in 1986 and 2002 hosted occur?,"January 30 to February 6, 1999",bridge,medium,training,train
5a77ca2a5542992a6e59dfcd,What so-called green village lies in the municipality of Noordoostpolder next to a crossroads where provincial road N712 from a municipality and a town in the Flevoland province?,Espel,bridge,medium,training,train
5a8e1ea3554299068b959e65,What area does Salt Creek Falls and Multnomah Falls have in common?,River,bridge,hard,training,train
5a7b1a4a554299042af8f6cd,"Which was formed first, The Creatures or This Picture?",The Creatures,comparison,hard,training,train
5ac2a344554299218029dad8,Narakasuravadham is an Aattakatha authored by a maharajah that was born in what year?,1724,bridge,hard,training,train
5ae4d8c05542990ba0bbb173,Did both P. G. Wodehouse and Joseph Epstein's occupations involve writing?,yes,comparison,medium,training,train
5a7dc73d5542990b8f503a92,Matthew Senreich co-created Robot Chicken with the voice of what Family Guy character?,Chris Griffin,bridge,medium,training,train
5a8e02665542995a26add455,"How many cadets nationwide are enrolled in the Army Reserve Officers' Training Corps, which one brigade is based out of Great Lakes Naval Training Center in Illinois?","20,000",bridge,hard,training,train
5a7a39815542990783324eca,"Aftertaste is the fourth album by Helmet, released in 1997 on Interscope, guitarist Rob Echeverria, who appeared on Helmet's previous outing, ""Betty"", left the group to join which American heavy metal band, formed in Brooklyn, New York in 1987?",Biohazard,bridge,easy,training,train
5ab9a6c7554299131ca423b8,"Blondie is an American rock band founded by singer Debbie Harry, and guitarist Chris Stein, the band achieved several hit singles including which song by the American pop rock band Blondie, from their fifth studio album, ""Autoamerican"" (1980)?",Rapture,bridge,easy,training,train
5a82066d554299676cceb1eb,What type of system does Rob Donoghue and The Dresden Files Roleplaying Game have in common?,Fate system,bridge,medium,training,train
5ac053495542997d64295a02,Dishonored is a 1931 Pre-Code romantic spy film starring a German actress and singer who held both German and American what?,citizenship,bridge,medium,training,train
5ab2986e554299545a2cf9c4,"Who was the drummer for the recording of ""The Man Who Sold the World"" released in the US in 1970?",Mick Woodmansey,bridge,medium,training,train
5a8e176755429917b4a5bd19,What is the name of the team from Arizona in the division where the 2007 Seahawks won the division title?,Cardinals,bridge,medium,training,train
5ac13fb15542991316484a97,Are Aimee Echo and Courtney Taylor-Taylor both singers?,yes,comparison,hard,training,train
5a7c470d5542990527d55480,"Which American university was established first, Ohio State University or Williams College?",Williams College,comparison,medium,training,train
5ae51b135542993aec5ec145,"Which magazine's headquarter is in Texas, Boys' Life or Jacobin or both?",Boys' Life,comparison,hard,training,train
5ab28958554299340b525506,What American actor starred in the 2002 television film about the Junction Boys and was nominated for the Academy Award for Best supporting Actor for his role as Staff Sergeant Bob Barnes in the movie 'Platoon'?,"Tom Berenger (born Thomas Michael Moore; May 31, 1949) is an American television and motion picture actor.",bridge,easy,training,train
5adf7de55542995534e8c7cc,Patrick Stewart plays which character in the film series based on the comic books created by Stan Lee and Jack Kirby?,Professor Charles Xavier,bridge,easy,training,train
5a7b633f55429931da12ca7a," What fictional character from Shakespeare's play, ""A Midsummer Night's Dream""  is engaged and loved by a young Athenian man?",Hermia,bridge,easy,training,train
5a8f4f26554299458435d5ab, RuneQuest is a fantasy role-playing game created by a game designer born in what year ?,1946,bridge,medium,training,train
5a8f698f55429918e830d216,What New Zealand director directs the American horror comedy television series Ash vs Evil Dead?,Michael Eric Hurst,bridge,hard,training,train
5a7724d955429966f1a36ca4,"What McComb, Mississippi native starred with Christina Aguilera on ""The New Mickey Mouse Club""",Britney Spears,bridge,medium,training,train
5a859cbb5542992a431d1b71,Which record producer and engineer worked for the English heavy metal band formed in 1977 in South Yorkshire?,Herman Frank,bridge,medium,training,train
5a8741545542994846c1cd39,"A New Life is the second album by The Marshall Tucker Band, an American Southern rock/country rock band originally from Spartanburg, in which US state?",South Carolina,bridge,easy,training,train
5ae67f775542991bbc9760fd,What is the name of the book that was written by the author of Metamagical Themas?,"Gödel, Escher, Bach: An Eternal Golden Braid",bridge,medium,training,train
5ab4b19b5542996a3a969fb2,How is Curtis Warren related to John Hasse? ,associate of,bridge,easy,training,train
5a85d7545542996432c570fe,In what area of London were Beatle boots derived from Chelsea Boots?,"Covent Garden, London",bridge,hard,training,train
5a86ef975542991e7718169c,Are Marti Pellow and Jack Evans from the same country?,no,comparison,medium,training,train
5ae21c49554299234fd043d7,what does Diana Scarwid and Pretty Baby have in common?,film,bridge,easy,training,train
5a82f27b55429966c78a6aab,Who is the wife of the current United States ambassador to Russia?,Mary Kaye Huntsman,bridge,medium,training,train
5a84f25b5542994c784dda97,Anne Preven co-wrote which song with Scott Cutler and Phil Thornalley in 1993?,Torn,bridge,medium,training,train
5a7dd4265542995f4f4022bf,Which restaurant came first Sir Pizza or Eatza Pizza?,Sir Pizza,comparison,medium,training,train
5ac1fde655429964131be2b2,Do Sun Tiantian and Tom Gullikson have the same nationality ?,no,comparison,medium,training,train
5a7d9cff5542995f4f40228d,"Which breed is best for people with allergies, Bloodhound or American Hairless Terrier?",American Hairless Terrier,comparison,medium,training,train
5ae52af95542990ba0bbb1de,This geologic formation with fossils dating back to the Carboniferous period was originaly called what by many Lawrence residents?,Hogback Ridge,bridge,medium,training,train
5ae4feeb55429908b63264d3,"Somerton Castle and Waddington, Lincolnshire are located in which country?",England,bridge,easy,training,train
5a8d989c554299441c6ba007,"Piranha 3D has an ensemble cast, that includes an American actor who appeared in Pulp Fiction and Out of Sight, and has what accent?",British,bridge,hard,training,train
5a7e1c5a55429965cec5ea74,"Are both A Town Called Panic and McDull, Kung Fu Kindergarten created in Europe?",no,comparison,medium,training,train
5adbcfd85542996e6852524a,"Which band was formed first, Navarone or Balance and Composure?",Balance and Composure,comparison,hard,training,train
5a8c52f5554299240d9c2116,South Danbury Christian Church is located in which New Hampshire county?,Merrimack County,bridge,medium,training,train
5a857d705542991dd0999e5b,Deals is owned by an American chain of discount variety stores headquartered in what city?,"Chesapeake, Virginia",bridge,medium,training,train
5a825ccb55429940e5e1a87c,"Tirrel Burton was the assistant football coach at which historically black college in Wilberforce, Ohio?",Central State University,bridge,medium,training,train
5a752bff5542996c70cfaea2,"Stevie Nicks and Tairrie B, are Americans of which musical occupation?",singer,comparison,easy,training,train
5a7fed555542994857a76857,"Who first worked in Hollywood during the transition to ""talkies"", from 1926 to 1930, Michael Herz or Alexander Korda ?",Sir Alexander Korda,comparison,easy,training,train
5a8c6626554299240d9c215d,Of Pandas and People was written by an author of what nationality?,American,bridge,medium,training,train
5a778b5f5542995d831811b4,Who is the godmother of the youngest child of Rainier III?,Elisabeth-Anne de Massy,bridge,medium,training,train
5a7b6a5055429927d897bfbe,"What is the year of the event which occured first, Kellie Pickler's self title album was released, or The Best Days of Your Life was released?",2008,bridge,medium,training,train
5a8a4c5655429930ff3c0d90,Lost Cause is a song by an artist mostly known for what?,his musical composition,bridge,medium,training,train
5a89f5fe55429970aeb701b3,"Who successfully ""crossed over"" to pop music and was one of the most influential, successful and acclaimed vocalists of the 20th century, who released an EP on April 20, 1962 ?",Patsy Cline,bridge,easy,training,train
5a89e986554299669944a60c,"What is the nationality of the singer of the song sampled in ""Shawty Is a 10""?",Barbadian,bridge,medium,training,train
5a7cbd6d554299452d57b9e5," Of what culture is a dance erformed by a team of dancers who manipulate a long flexible figure of a dragon using poles positioned at regular intervals along the length of the dragon, that is used in public celebrations, rituals and ceremonies?",Chinese culture,bridge,easy,training,train
5ac549355542994611c8b492,"What state was the woman, who met Mr. Edwards ""the wildcat from Tennessee,"" originally from?",Wisconsin,bridge,hard,training,train
5a7b66f555429931da12ca8c,What U.S. county has an unincorporated community called Huntsville?,Reno County,bridge,medium,training,train
5aba6eb755429901930fa7b9,Why is a trophy named after Santiago Bernabéu Yeste?,one of the most important men in Real Madrid's history,bridge,medium,training,train
5a7cfd1a55429909bec768e0,The Teresa Herrera Trophy is hosted at stadium that accommodates a total of how many spectators?,"32,912",bridge,medium,training,train
5adef23e5542995534e8c728,To which American football team was the wide receiver Pete Mills drafted in the twelfth round of the 1965 AFL draft and who first enrolled at the Coffeyville Community College in Kansas?,Buffalo Bills,bridge,easy,training,train
5a8163665542995ce29dcbf3,How many albums has the singer and songwriter who wrote Lolita and performs under the stage name LP released?,three,bridge,medium,training,train
5adf4d1d5542995534e8c77f,Jack Whitam appeared as Burgundy in the play King Lear. Who is the author of this play?,William Shakespeare,bridge,hard,training,train
5a8ef1395542995a26add572,"Which plant is larger, the Pterocarya or the Cotula?",Pterocarya,comparison,medium,training,train
5a84577d5542992ef85e23c4,"Which of the following, Albert Einstein or Pete Dexter, was a theoretical physicist from Germany?",Albert Einstein,comparison,easy,training,train
5ae5608b5542990ba0bbb294, Telecare is a TV channel available to subscribers of a telecommunications company that provides service to how many states?,41,bridge,medium,training,train
5a74f4d95542993748c8974f,One of the executives who founded a sports promotion company is CEO of what casino?,Station Casinos,bridge,medium,training,train
5a8f289155429924144829ee,What Disney film Lillie Hayward wrote which was about Wilby Daniels?,The Shaggy Dog,bridge,medium,training,train
5a8200c9554299676cceb1cd," Tobias Vincent ""Tobey"" Maguire is known for playing the title character in Sam Raimi's 2007 film based on what fictional Marvel Comics comic book?",Spider-Man 3,bridge,hard,training,train
5ab439d75542996a3a969f60,"(1964) is the third spy film in the James Bond series produced by Eon Productions, and the third to star Sean Connery as the fictional MI6 agent James Bond",star Sean Connery as the fictional MI6 agent,bridge,easy,training,train
5a817cbf55429938b6142344,Italaian billionaire and owner of the third  biggest chocolate producter and confectioner company is the widow of who?,Michele Ferrero,bridge,medium,training,train
5a8b405c55429949d91db509,"Which dog is larger, the Alpine Mastiff or the Mountain Cur?",The Alpine Mastiff,comparison,medium,training,train
5a90a53b55429933b8a20585,What were the dates of the Pan American Games in which Roman Gastaldi competed two years prior to competing in the World Championships in Moscow?,October 23 to October 30,bridge,medium,training,train
5a807de2554299485f59861d,What sport is involved in both the 2013-14 Sheffield Shield season and 2013-14 Ashes series?,cricket,bridge,medium,training,train
5ade5c06554299728e26c6e2,"Which of the two dog breeds, the English Springer Spaniel or the Landseer, recognized by all the kennel clubs?",The Kennel Club recognized the English Springer Spaniel,comparison,hard,training,train
5ade3b0c5542997c77adedb6,What is the filming location of the chris cooper's debut flim which was directed by John Sayles?,Thurmond,bridge,medium,training,train
5a901dcc5542990a9849358e,"What character, created by Bob Kane and Bill Finger, was drawn by Jim Balent from 1993 to 1999?",Catwoman,bridge,medium,training,train
5adec82e55429975fa854f8d,"Blank Check is a 1994 American comedy film starring a character actor who appaered in over how many films, television series, and plays?",100,bridge,medium,training,train
