query_id,question,answer,question_type,difficulty,experiment_split,source_split
5a8a1c9655429970aeb70254,"Which writer, Georges Bataille or Robert Erskine Childers, was the son of British Orientalist scholar Robert Caesar Childers?",Robert Erskine Childers,comparison,medium,training,train
5a821f2b5542990a1d231f5b,"H.A.M.M.E.R. is a fictional espionage and law enforcement agency appearing in American comic books published by Marvel Comics and was formed in ""Secret Invasion"" #8 to replace S.H.I.E.L.D., created by what two men? ",Stan Lee and Jack Kirby,bridge,easy,training,train
5abe5cc755429976d4830afd,"Which film, Savage Sam (1963) or My Favorite Martian (1999) had creatures created by Amalgamated Dynamics?",My Favorite Martian,comparison,medium,training,train
5a84ba615542997b5ce3ff39,"What is the parent company of the company founded as ""Bally & Co"" that Bernard Villemot was famous for working with?",JAB Holding Company.,bridge,medium,training,train
5a8f4ec35542992414482a32,"How many people does the city, in which Gerald Asamoah was born, have in the population?","42,037",bridge,medium,training,train
5ac1f7395542991316484bd6,When was the concert where King of Rock was performed  held? ,13 July 1985,bridge,medium,training,train
5ab764665542993667793fcb,What is the nickname for this United States drag racer who drove Brutus?,Jungle Jim,bridge,hard,training,train
5add45975542995b365faaea," Not Now, Comrade is a 1976 British comedy film directed by Ray Cooney, and featured a number of British comedy actors of the era including which British actor and singer best known as Lofty?",Don Estelle,bridge,easy,training,train
5ac465125542995c82c4ad48,Who is the author of the romantic tragedy in which Count Paris is a suitor to the only daughter of the patriarch of the House of Capulet?,William Shakespeare,bridge,easy,training,train
5a7e458b5542994959419964,"What American filmmaker  wrote, produced, and directed motion pictures, Henry Winkler or Nunnally Johnson?",Nunnally Hunter Johnson,comparison,easy,training,train
5ae225cb5542994d89d5b376,What is the name of the lead role in the 1918 serial film that depicts the interception of the secret diplomatic communication issued from the German Foreign Office to Mexico?,King Baggot,bridge,medium,training,train
5ae1e5d95542997f29b3c17f,What is the birthdate of this English former footballer who played as a striker and who played for the 2012-13 Sheffield United F.C. season?,21 January 1980,bridge,medium,training,train
5a8a46955542996c9b8d5e8b,"Which friend of Krzysztof Kieślowski wrote the musical score to the film known in French as ""Trois colours""?",Zbigniew Preisner,bridge,hard,training,train
5ab7b09a5542992aa3b8c83f,The 2009 Montana Grizzlies were coached by what current special teams coach for San Diego State?,Robert Lawrence Hauck,bridge,hard,training,train
5ae16a495542997b2ef7d1e1,During what war was the German bombing of St Mary's Park in London?,Second World War,bridge,medium,training,train
5a8b900655429950cd6afd16,Are Joseph O'Connor and Iris Murdoch both novelist?,yes,comparison,medium,training,train
5add0b2b5542992c1e3a2522,"The 2008 San Diego State Aztecs football team represented San Diego State University in the 2008 NCAA Division I FBS football season coached by Chuck Long, a former professional football player with the Detroit Lions and what other team?",Los Angeles Rams,bridge,easy,training,train
5abe3e0355429976d4830a9d,"What is the most important element of step dance, a style performed by Ira Bernstein?",the footwork,bridge,medium,training,train
5a80a1f35542996402f6a5c3,"What is a 1995 American epic war film directed by and starring Mel Gibson, that a British makeup artist won the Best Makeup Oscar at the 68th Academy Awards for the film ?",Braveheart,bridge,easy,training,train
5ab67a0355429954757d32dd,What university did the members of the duo who recorded A Moment Apart attend?,Western Washington University,bridge,medium,training,train
5ac0644b554299294b218fc0, Evan Jones was in the 2002 American drama film written by whom?,Scott Silver,bridge,medium,training,train
5a8d72eb554299068b959d02,"What lead vocalist had his bands first single, ""Animal"" chart at no. 13 on the Billboard music charts?",Tyler Aaron Glenn,bridge,medium,training,train
5a7de4c85542995ed0d16678,"Nevelsk (Russian: Не́вельск ; Japanese: 本斗 , ""Honto"") is a port town and the administrative center of Nevelsky District of Sakhalin Oblast, Russia, located on the southwest coast of the Sakhalin Island, Sakhalin, is a large Russian island in the North Pacific Ocean, lying between 45°50' and 54°24' N, it is who's largest island, and is administered as part of Sakhalin Oblast? ",Russia's,bridge,easy,training,train
5aba63e655429955dce3ee00, Primaris Airlines main based an an airport named after what Senator?,Pat McCarran,bridge,hard,training,train
5ab960f2554299743d22eb22, Isabelle's ghost bat is found in a country that covers how much of the continent's land area?,47.3%,bridge,medium,training,train
5a8369b35542996488c2e442,Nick Carter and Alvin Lee are both what?,singer,comparison,medium,training,train
5a7fa13b55429969796c1afa,Which Las Vegas resort and casino contains an independently operated hotel and is east of the Las Vegas Stadium?,Mandalay Bay,bridge,medium,training,train
5ac5244655429924173fb600,Which 1988 Telugu comedy produced by D.P. Varma had music composed by the only female music director in the Telugu film industry?,Navvulata,bridge,hard,training,train
5a73026a5542994cef4bc41d,What field of study did Boris Galerkin and Jakow Trachtenberg both work in?,mathematician,comparison,medium,training,train
5a8491b25542997b5ce3febf,"Gail Buckner was a candidate for Secretary of State of Georgia in 2006, but lost to a woman who was the first Republican woman to be elected to the US Congress from Georgia, after defeating who?",Jon Ossoff,bridge,medium,training,train
5a7cb8a15542996dd594b9bb,Smack the Pony is a British sketch comedy show whose popular theme tune was by an English pop singer born on what date?,16 April 1939,bridge,medium,training,train
5ae4cdbd5542990ba0bbb149,"Crush 'n' Gusher is a water coaster to open at which theme park located in Lake Buena Vista in Orlando, Florida?",Disney's Typhoon Lagoon,bridge,hard,training,train
5adeeacc5542995534e8c720,"What is the name of the american actor who appeared in ""Flareup"" the movie?",Ron Rifkin,bridge,easy,training,train
5ae0268355429925eb1afc25,"Which  American country rock–Southern rock band recorded ""Queen of Memphis""",Confederate Railroad,bridge,medium,training,train
5a74b41955429929fddd84bf,Which actress from The Andy Griffith Show was also part of the 1949 film Father Was a Fullback?,Betty Lynn,bridge,hard,training,train
5a8858225542993e715ac026,"The Russian ironclad Ne Tron Menia sunk in what event that was also known as the Leningrad Blockade that started on September 8th, 1941?",Siege of Leningrad,bridge,medium,training,train
5a8b5a0c5542995d1e6f137f,What is the surname of the person the Czech winner of 12 Grand Slam doubles titles and four Grand Slam mixed doubles titles defeat in the 1998 wimbledon women's singles semifinals?,Hingis,bridge,hard,training,train
5a72a93755429901807daf2d,The Austrian band that released War of Ages in 2013 was originally formed when?,2001,bridge,hard,training,train
5a79165d55429907847277ad,Who represents the body managing rugby union in the island of Ireland?,Andrew Brace,bridge,medium,training,train
5ac4c2255542997ea680cab9,Marguerite Coppin was a pioneer in women's rights along with the activist and suffragette leader of what nationality?,British,bridge,medium,training,train
5a71133e5542994082a3e55f,"Who was the famous physicist in the memoir Einstein Wrote Back, who was born in Vienna in 1869?",Wolfgang Pauli,bridge,hard,training,train
5ab6cf5e55429954757d337b,What type of media does Final Score and Wordplay have in common?,film,comparison,hard,training,train
5adeb05f55429939a52fe95a,"Liaoyuan and Mingguang, are in which country?",People's Republic of China,comparison,easy,training,train
5a87b3725542993e715abfd8,Are both Shogun and Conspiracy boardgames? ,yes,comparison,easy,training,train
5ae731b95542991e8301cbbf,"Darwinism, Design and Public Education, released in which year, is an anthology, consisting largely of rewritten versions of essays from a 1998 issue of Michigan State University Press's journal, ""Rhetoric and Public Affairs"", the book is promoted as being a ""peer-reviewed science book"", however in reviewing it Barbara Forrest, stated differently?",2003,bridge,easy,training,train
5abfaf865542990832d3a19e,which British biographical historical comedy-drama film did Carolyn Scott win  an Academy Award in the category Best Art Direction for ,The Madness of King George,bridge,medium,training,train
5a8efb0f55429918e830d171,"What year was the soundtrack to the Austrian-American comedy film, directed by Stephen Herek and starring Charlie Sheen, released?",1993,bridge,medium,training,train
5a77245855429972597f1446,Hudson's bay trading became involved in fur trading with this individual born in riviere-Ouelle,Horace Bélanger,bridge,hard,training,train
5a77c7d95542997042120b33,What  pork sausages are flavored with a plant indigenous to the shores of the Mediterranean?,Likëngë,bridge,hard,training,train
5ab417345542992339550035,"The episode ""Dunces and Dragons,"" also known as ""Lost in Time,"" is the sixth episode of the series that takes place in what fictional underwater city?",Bikini Bottom,bridge,medium,training,train
5ab2be46554299545a2cfa4c,What sort of settlement was the origins of the area of New York city where Harry K Thomas Jr. was born ?,"a Dutch village,",bridge,medium,training,train
5a810a805542995ce29dcba5,The town where painter Henry Augustus Loop died is located in what Metropolitan Statistical Area?,Glens Falls,bridge,medium,training,train
5add5eaf5542997545bbbd44,"which magazine focuses on more fields, The Watchtower or GQ?",GQ,comparison,hard,training,train
5a8d851d554299068b959d26,In what state did Fielding Dawson attend college?,North Carolina,bridge,medium,training,train
5a904cb25542995651fb5113,Donington le Heath Manor House Museum It was once owned by a relative of one of the group of provincial English Catholics led by who?,Robert Catesby,bridge,medium,training,train
5ab75ffd5542993667793fc4,"In which year was this Lithuanian politician elected Prime Minister for the first time, for whom  several parodies of the song Jožin z bažin were made?",1999,bridge,medium,training,train
5ae7509a5542995703ce8bdf,What English keyboardist/guitarist was a member of Chicken Shack?,Paul Raymond,bridge,easy,training,train
5a73811155429905862fe042,Which British newspaper journalist contributed to a constitutional crisis in the British Empire by publishing criticism of the reigning king who planned to marry a divorced American socialite.,Arthur Henry Mann,bridge,medium,training,train
5a7fa46255429969796c1b0a,What Russian rock group formed in Leningrad has a bassist who also performed with Avvgust?,Aquarium,bridge,medium,training,train
5ae5df9755429929b08079e0,"Julien Nitzberg, is a US screenwriter, stage writer, lyricist, theater director and film director, best known in the film world as the director of the documentary ""The Wild and Wonderful Whites of West Virginia"", released in which year?",2009,bridge,easy,training,train
5a7b519455429927d897bf89,A Dutch professional footballer is considered to be one of the brightest young talents in European football since a Dutch footballer who plays for Bayern Munich and is captain of what team?,Netherlands national team,bridge,medium,training,train
5ab9149d5542991b5579f0e6,"Which airport is closer to Cleaveland, Ohio, Luis Muñoz Marín International Airport or Rickenbacker International Airport?",Rickenbacker International Airport,comparison,medium,training,train
5add298a5542990d50227e0b,"Which football club is based in Paderborn,North Rhine-Westphalia and has a current player named Christian Strohdiek?",SC Paderborn 07,bridge,medium,training,train
5ac425e55542995c82c4acd6,"What Army Group was under the command of Wilhelm, German Crown Prince?",Army Group B,bridge,hard,training,train
5a8a37e85542996c9b8d5e58,For which famous artist did the Luke Ebbin produce the first single for his 11 million selling album?,Bon Jovi,bridge,medium,training,train
5ae4dab755429908b632648f,"How many people did the person who Gacy's Place is named for assault, torture and murder?",33,bridge,medium,training,train
5adfc8c255429906c02daa3e,What is the nationality of the writer and director of the film The Tree of Life?,American,bridge,hard,training,train
5ac0a2c05542992a796ded43,What is the nickname of boxer to which Jonas Čepulis lost in the finals by TKO?,Big George,bridge,medium,training,train
5a8bac295542996e8ac889a0,What traditional dance that originated in the Majha area of the Punjab region was pursued by a San Francisco Bay Area dance team? ,Bhangra,bridge,hard,training,train
5a74e04f5542996c70cfae26,"Which European Space Agency astronaut, Maurizio Cheli or Léopold Eyharts  is a Brigadier General in the French Air Force? ",Léopold Eyharts,comparison,medium,training,train
5a7dcf765542990b8f503ac0,"Olivia Newton-John's song Magic was displaced from the top by Sailing, which is by what American singer-songwriter from San Antonio, Texas?",Christopher Cross,bridge,medium,training,train
5a8518415542994c784ddaf6," In a Heartbeat is a 2017 computer-animated short film funded by which American public-benefit corporation based in Brooklyn, New York, that maintains a global crowdfunding platform focused on creativity?",Kickstarter,bridge,medium,training,train
5a9052f35542995651fb5142,Are Truckin' Magazine and Girlfriends both publications that offer relationship advice?,no,comparison,hard,training,train
5add19cf5542994ed6169c86,YMCA Camp Belknap is an all-boys summer resident camp in a town with a population of what at the 2010 census?,"2,387",bridge,medium,training,train
5a7361e35542991f29ee2dd1,"What is the new name of South Korean singer-songwriter Jung Joon-young's new rock band, previously known as JJY Band?",Drug Restaurant,bridge,medium,training,train
5a763e8b5542994ccc918736,What are Hijara and Chicken Cha Cha Cha?,board game,comparison,easy,training,train
5ab7da29554299366779401f,What state does Steve Kokoska and Melbourne Knights FC have in common?,Victoria,bridge,medium,training,train
5ac45e385542995c82c4ad3c,Lazarus Long is a fictional character created by an American science fiction writer who died in what year?,1988,bridge,hard,training,train
5a8f1884554299458435d56c,The Fathers of the Holy Sepulchre keep watch over a church located in what city?,Jerusalem,bridge,medium,training,train
5ac2ada5554299657fa2900d,"How many awards did the ""A Girl Like Me"" singer win at the American Music Awards of 2012?",one,bridge,hard,training,train
5ae33b145542992f92d82256,The Root–Takahira Agreement involved the lawyer who served as Secretary of State under which President?,Theodore Roosevelt,bridge,hard,training,train
5ac316395542995ef918c109, Philip James Hammond first came into the public spotlight writing a column for a British online newspaper whose last printed issue was published when?,Saturday 20 March 2016,bridge,medium,training,train
5ae73c245542991e8301cc1a,Giorgio Moroder produced a hit record for the American singer who gained prominence in what era of the 1970s?,disco era,bridge,hard,training,train
5a78ed95554299148911f9a8,"Who directed 59 silent films between 1914 and 1922, William Desmond Taylor or David Schwimmer?",William Desmond Taylor,comparison,easy,training,train
5ab740d85542992aa3b8c7ff,Ahmed Brahim had supposed contacts with the professor of Contemporary Islamic Studies at what institution?,St Antony's College,bridge,hard,training,train
5ac197f655429964131be246,Are Emmenopterys and Drosanthemum native to the same regions?,no,comparison,medium,training,train
5a78db3155429970f5fffdaf,Who founded the village where the 1993 Long Island Rail Road Shooting occurred?,Alexander Turney Stewart,bridge,medium,training,train
5a7bf0f95542996dd594b85d,How many Golden Globe awards did the actor who was dubbed by Claus Biederstaedt win?,one Golden Globe Award,bridge,hard,training,train
5a7162745542994082a3e806,"Which title subscribed to by universities whose accreditation is granted by the Privy Councilof by Companies House is read by pro vice-chancellors for research, government scientists, policymakers, research managers and individual researchers?",Research Fortnight,bridge,medium,training,train
5ae5aa7d554299546bf82f14,"When was the older brother of ""Malcolm Subban"" born?","May 13, 1989",bridge,hard,training,train
5abc13735542993a06baf848,"Which Disney film was released first, Eight Below or Pocahontas?",Pocahontas,comparison,medium,training,train
5ae21cb9554299234fd043d9,Which school in the Kansas Unified School District 233 has the Owl for a mascot?,Olathe West High School,bridge,hard,training,train
5ab7f0af554299366779405c,"What doctor survived the massacre that took place March 27, 1836, during the Texas Revolution?",Jack Shackelford,bridge,medium,training,train
5ab5054a5542996a3a969ffc,The Hacienda Resort Hotel and Casino is located in which county in Nevada?,Clark County,bridge,easy,training,train
5a9060d75542995651fb514f,"The cult leader that shares the same name as the rapper featured on ""Throw Some D's"" was responsible for a mass suicide and mass murder where?","Jonestown, Guyana",bridge,medium,training,train
5a8b0c5e55429949d91db485,What British graphic novel written by Alan Moore included antagonist Adam James Susan?,V for Vendetta,bridge,easy,training,train
5adffc7655429925eb1afbc5,"In what year was the Finnish rally driver who was featured in ""Climb Dance"" born?",1952,bridge,hard,training,train
5adc2ead55429944faac244c,"The Royal Banner of the Royal Arms of Scotland, commonly the Lion Rampant of Scotland, and historically as the Royal Standard of Scotland, is the Royal Banner of Scotland, and historically, the Royal Standard of the Kingdom of Scotland, historically used by the King of Scots, the banner differs from Scotland's national flag, the Saltire, in that its correct use is restricted by an Act of the Parliament of Scotland to only a few Great Officers of State who officially represent the Sovereign in Scotland, which is called what, and is the constitutional monarchy of the United Kingdom, its dependencies and its overseas territories?",monarchy of the United Kingdom,bridge,easy,training,train
5a7cd229554299683c1c638c,"Hong Kong Human Rights and Democracy Act is proposed by Chris Smith, who is the chairman of Congressional-Executive Commission on China, Christopher Henry Smith (born March 4, 1953) is the U.S. Representative for New Jersey 's 4 congressional district , serving since which year?",1981,bridge,easy,training,train
5ae6a9d45542996d980e7c78,This sports competition took its name from a series of wars for control of what?,the throne of England,bridge,medium,training,train
5adc4da555429944faac24cd,"Club Filipino (pronounced ""klub"") was the first exclusive social club in the Philippines, founded on November 6, 1898 by Filipino high society, including Spanish ""mestizos"" and members of the native aristocracy, it is located between North Greenhills subdivision and which shopping mall complex in the city of San Juan in the Philippines?",Greenhills Shopping Center,bridge,easy,training,train
5a890eb25542993b751ca8fb,Were both Wong Ka Kui and Kyosuke Himuro a songwriter?,yes,comparison,medium,training,train
5ac3ad2d5542995ef918c1db,Both Gopala Dasa and Vijaya Dasa were prominent in what tradition of Karnataka?,Haridasa,bridge,medium,training,train
5a8e53235542995085b37408,"In which U.S. state is the city which was served by the Floridian train, affectionately known as ""The River City""?",the State of Alabama,bridge,easy,training,train
5ae40ba25542996836b02c23,What contestant from Britain's Got Talent was a guest vocalist on Johnny Mathis Christmas album titled Sending you a little Christmas?,Susan Boyle,bridge,easy,training,train
5ab823315542995dae37ea48,Do Gerhart Hauptmann and Rex Stout have an occupation in common? ,yes,comparison,hard,training,train
5ae08b9955429945ae9593ac,Dawn of a New Century is the third album by a duo that includes what Irish violinist?,Fionnuala Sherry,bridge,medium,training,train
5ae7d75c5542993210983f82,"Valérien Ismaël, is a retired French footballer and coach who last managed which German sports club based in Wolfsburg, Lower Saxony?",VfL Wolfsburg,bridge,easy,training,train
5ab6e44c554299110f219a73,"Which band was formed first, Hellogoodbye or SWMRS?",Hellogoodbye,comparison,hard,training,train
5a836a8f5542993344746010,"What 2015 American psychological thriller film written and directed by Aaron Hann and Mario Miscione, includes a cast member who is also an aerialist?",Circle,bridge,easy,training,train
5ac30b725542995ef918c0d4,"The musician who wrote ""Man of the Hour"" also appeared as a guest vocalist in what Andrew Wood tribute band?",Temple of the Dog,bridge,medium,training,train
5ab502575542996a3a969ff6,"In ""Ghosts of Mississippi"", Susanna Thompson stars alongside which famous female actress?",Whoopi Goldberg,bridge,easy,training,train
5adfdf3c55429906c02daa7b,What are the names of the star of Lost in London brothers? ,older brother Andrew and younger brother Luke,bridge,easy,training,train
5ac417195542997ea680ca02,"Jayson Tatum, American professional basketball player, attended what independent Roman Catholic school, of the Marianist Order?",Chaminade College Preparatory School,bridge,easy,training,train
5a882b9a55429938390d3eff,What is the name of the home park of the baseball team Steve Lombardozzi Jr. plays second baseman and left fielder for?,Marlins Park,bridge,easy,training,train
5a8bb88f5542996e8ac88a00,"What is the formal name of the artist that created Honey, Wheat and Laughter?",Morna Anne Murray,bridge,medium,training,train
5ade04395542997545bbbe1d,The Girassol oil field was first discovered by which multinational oil and gas company?,BP,bridge,medium,training,train
5a8b44c35542995d1e6f1331,"Frank McDonald and Cheick Oumar Sissoko, have which mutual occupation?",film director,comparison,easy,training,train
5ade547455429939a52fe885,In what year was Lori Drew aquitted of violations against the Computer Fraud and Abuse Act?,2009,bridge,medium,training,train
5ab8f7095542991b5579f0a5,Hidden Figures is a 2016 American biographical drama film that features Janelle Monae as an African American mathematician and aerospace engineer where?,National Advisory Committee for Aeronautics,bridge,medium,training,train
5a8fbd9e5542990a9849355e,In what location in Lincolnshire can you find the historic Jew's House?,Steep Hill is a popular tourist street in the historic city of Lincoln,bridge,hard,training,train
5a8f963555429918e830d284,"Ballybogy, or Ballybogey, is a small village and townland in County Antrim, Northern Ireland, it is known as ""Boggie"" in which Scots language as spoken in parts of Ulster in Ireland?",Ulster-Scots language,bridge,easy,training,train
5a77c6dd55429967ab10528a,Who created the official portrait of the 38th President of the United States?,Everett Raymond Kinstler,bridge,medium,training,train
5a8f64885542997ba9cb3245,What states were involved in the 1713 radification of the Treaty of Utrecht?,"Spain, Great Britain, France, Portugal, Savoy and the Dutch Republic",bridge,easy,training,train
5a778baa5542992a6e59ded6,What was the first EP of the singer who recorded What Ifs?,"""Closer""",bridge,medium,training,train
5abd370955429924427fcf49,President's Choice Financial is a financial service division to a supermarket chain with how many regional and market segment banners?,22,bridge,medium,training,train
5ade25ce5542992fa25da6ed,The First Matabele War involved the British businessman who was Prime Minister of what area from 1890-96?,Cape Colony,bridge,hard,training,train
5a89e910554299669944a609,"Which is from farther west, U2 or Queens of the Stone Age?",Queens of the Stone Age,comparison,hard,training,train
5a80dbd0554299260e20a18b,"What was created to transport high quality ""smokeless"" bituminous coal from southern West Virginia to port at Hampton Roads, who's attorney was an officer in the Confederate States Army ?",Virginian Railway,bridge,easy,training,train
5ae2a9ab5542996483e64a20,"In what year did the children's park where ""Blue Flyer"" is located open?",2011,bridge,hard,training,train
5ab5ed145542992aa134a3e7,What country of origin does Edgar G. Ulmer and The Black Cat have in common?,American,bridge,medium,training,train
5ac319ce554299741d48a1e2,Are Bernard Malamud and Harry Turtledove both American novelists?,yes,comparison,medium,training,train
5a807b92554299485f59860c,Are Mara Santangelo and Meredith McGrath from the same country?,no,comparison,medium,training,train
5a7f3bca5542992e7d278cab,"Finishing the Hat: Collected Lyrics is a book that contains lyrics from a song that was ""freely adpted"" from an ancient greek comedy by who?",Aristophanes,bridge,medium,training,train
5ae8187155429952e35eaa10,What former St Louis Cardinals player and 4th overall draft pick played for coach Jerry Frei at Oregon?,Ahmad Rashād,bridge,medium,training,train
5a7231e455429971e9dc9349,Who is an English alternative comedian also known as a writer and presenter of radio and television?,Jimmy Carr,bridge,hard,training,train
5adceeea5542994ed6169c21,What is Anthony Stark trying to do with Amahl Farouk?,set up an alliance,bridge,hard,training,train
5ab84c165542990e739ec8af,Samuel Hirsch was a major religious philosopher for a religion whose greatest center today is where?,North America,bridge,medium,training,train
5a7793c05542992a6e59df06,"The 2010 American comedy-drama film Peep World stars which actress who also appeared in ""Dune"" (1984) and ""Twin Peaks"" (1990)?",Alicia Witt,bridge,hard,training,train
5a74baf555429974ef308c4c,"At what campus does Robert Kraft, an American businessman extrodinaire, have a building named for him? ","Columbia/Barnard Hillel is, by far, the largest student activities group at Columbia University.",bridge,easy,training,train
5a7a2e315542996a35c1711e,The first airline before Empires Airlines was absorbed into Delta Air Lines and was the largest airline in the world until what year?,2013,bridge,easy,training,train
5ae53a7a55429960a22e027c,"Linghai and Pingdu, are from which country?",China,comparison,easy,training,train
5a7799e95542992a6e59df1b,What film was Adrian Martinez in that was directed by Glenn Ficarra?,Focus,bridge,medium,training,train
5ae559965542992663a4f1db,"Which Russian TV anchor described as ""Russia's Paris Hilton"" hosted and judged Top Modep po-russki, cycle 2?",Ksenia Sobchak,bridge,medium,training,train
5ae156e655429901ffe4ae6d,Which South Korean horror drama film directed by Kim Ki-duk did Lee Eun-woo star in?,Moebius,bridge,medium,training,train
5ac220bd5542992f1f2b380b,what weight class does these two men have in common,light middleweight,bridge,easy,training,train
5a8758825542993e715abf01,How far north-east is Góry of the city known in German as Breslau?,57 km,bridge,medium,training,train
5ab94850554299743d22eab9,"For what television show co-created by Richard Appel featured a pilot episode in which the main character visits his hometown of Stoolbend, Virginia?","""The Cleveland Show""",bridge,medium,training,train
5a826e6655429954d2e2eb46,"Icons.com is an online retailer of authentic signed sports memorabilia based in Kentish Town, London, since late which year, it has sold merchandise and memorabilia signed by the likes of Diego Armando Maradona, an Argentine retired professional footballer?",2008,bridge,easy,training,train
5abeb9935542994516f45403,Which of the following is the vocalist in the group The Farm: Peter Hooton or Johnny Borrell?,Peter Hooton,comparison,medium,training,train
5a81cea4554299676cceb0eb,What do  Frank Coraci and Paul Mazursky have in common?,American film director,comparison,hard,training,train
5ae03cae55429924de1b7071,Are Yixing and Dezhou the same level of city?,no,comparison,hard,training,train
5adfbf53554299603e4183a1,In what year did the guest wrestling coach for person that many consider to be the greatest mixed martial artists of all time win a silver medal a the Summer Olympics?,2004,bridge,hard,training,train
5a7bb399554299042af8f79d,"What United States government agency did Philippe I. Reines, an American political consultant, join before founding Beacon Global Strategies in 2013 along with two other men?",Department of State,bridge,easy,training,train
5a8aee2755429950cd6afbff,J&R had a retail location across from what seat of New York City government?,New York City Hall,bridge,medium,training,train
5a8ba2215542995d1e6f142a,"What 2004 American film starring Joaquin Phoenix also stars an actor who was a firefighter on the TV series ""Law and Order""?",Ladder 49,bridge,medium,training,train
5a863e805542991e771815d5,Is Apsarasas Kangri taller than Gangkhar Puensum?,no,comparison,medium,training,train
5a85aed65542992a431d1b7e,Do both Harold Bloom and Ivor Gurney share success in the literary realm of careers?,yes,comparison,medium,training,train
5a89ec6f554299669944a621,"What is a Japanese anime series and the sixth ""Pretty Cure"" installment by Izumi Todo, Otra Película de Huevos y un Pollo or Fresh Pretty Cure! ?",Fresh Pretty Cure!,comparison,easy,training,train
5ab87d3555429919ba4e2306,What is the population  in 2007 of the the city where Addis Abab served as mayor?,"3,384,569",bridge,medium,training,train
5ac46e6f554299194317398d,"For what radio and theatre role is the producer of ""Shakespeare for My Father"" best known?",Just William,bridge,medium,training,train
5a7451fb55429979e28828f4,when the cast member who co-wrote Episode 20 of the first season of M*A*S*H born ?,"November 14, 1927",bridge,medium,training,train
5ab5fbec554299110f2199ac,The person that the Lindsey Islands were named for was born in what year?,1907,bridge,medium,training,train
5ab733205542992aa3b8c7ce,"The actor that plays Josh Taylor in the soap opera ""Neighbours"" also stars with Jeff Goldblum and Bill Pullman in a 2016 sci-fi film directed by who?",Roland Emmerich,bridge,medium,training,train
5a7a18485542996a35c170cc,Who was born first Thornton Freeland or  L. Ron Hubbard ?,Thornton Freeland,comparison,medium,training,train
5a7b519d5542995eb53be910,"The assistant director for a show that aired September 24, 1999 is also the retake director for which other show?",Family Guy,bridge,medium,training,train
5ae6c1e655429908198fa6b0,"Chisholm Trail Casino is a casino that opened in Duncan, Oklahoma in October of which year, the casino is 70 miles south of Norman, a city in the U.S. state of Oklahoma 20 mi south of downtown Oklahoma City?",2004,bridge,easy,training,train
5a7ba3d4554299294a54aa4e,María Victoria Losada Gómez's team made it to what semifinals in 1997?,European Championship,bridge,hard,training,train
5a747a9d55429974ef308c0a,Which film was created first out of Unidentified Flying Oddball and The BFG?,Unidentified Flying Oddball,comparison,medium,training,train
5ac4ddc0554299076e296e23,when was the Japanese composer of avant-garde music who wrote Music for Electric Metronomes born ,4 February 1933,bridge,medium,training,train
5ab981795542996be2020533,Did Queen of Katwe and The Odd Life of Timothy Green have the same director?,no,comparison,medium,training,train
5a78d69b55429974737f78d0,Does Kasetsart University or Bilkent University focus upon a wider variety of academic disciplines? ,Kasetsart University,comparison,medium,training,train
5abeef815542997ec76fd38f,When was the low-brow art magazine of which George Petros was a contributing editor of founded?,1994,bridge,hard,training,train
5a8afb7355429971feec45c1,Robyn Karney used to be a critic for what film magazine published monthly by Bauer Consumer Media of Hamburg ,Empire,bridge,medium,training,train
5ae32efe55429928c4239656,Rock Lawn and Carriage House was designed by which American architect?,Stanford White,bridge,medium,training,train
5ab60449554299488d4d9a87,"Which plant has more species, Acradenia or Parthenocissus?",Parthenocissus,comparison,medium,training,train
5a7d27ad554299452d57bb2e,What country of origin does Squirrel Nut Zippers and Sponge have in common?,American,comparison,hard,training,train
5a7318a055429901807daf85,What Shameless actress also appears on an American sitcom created by Nahnatchka Khan?,Arden VanAmringe Myrin,bridge,easy,training,train
5abbdf60554299642a094b87,Nathan Mayer Rothschild is the third child of what German Jewish banker,Mayer Amschel Rothschild,bridge,medium,training,train
5ab8330355429934fafe6d10,"The Pont de Grenelle passes behind a replica of what statute sometimes referred to as ""Liberty Enlightening the World""?",Statue of Liberty,bridge,easy,training,train
5ab481f85542990594ba9c3a,Jourhaus was the entrance to the first concentration camp from what country?,Germany,bridge,medium,training,train
5ae1ccf65542997f29b3c10b,Maxim Munzuk played the title role in whchi 1975 Soviet-Japanese co-production?,Dersu Uzala,bridge,medium,training,train
5ae0e1d35542993d6555ec7d,"Which plant has more species, Teucrium or Atalaya?",Teucrium,comparison,hard,training,train
5a7b678b55429931da12ca8e,"What acting star of Jet Over the Atlantic was also in such films as Scarface, Each Dawn I Die, and Some Like it Hot?",George Raft,bridge,medium,training,train
5adc9e2b5542994d58a2f680,"What is commonly known as Paris 2024 and were elected during the 131st IOC Session on September 13, 2017?",2024 Summer Olympics,bridge,medium,training,train
5adfe20c55429906c02daa81,The author of Method of Fluxions was born in what year?,1642,bridge,medium,training,train
5adbccc85542996e6852523e,Which English footballer playing for Stoke City has also played for a Swedish Division 2 team?,Peter Crouch,bridge,medium,training,train
5ae0f9865542990adbacf6fa,"Where were the home games for a 2009-10 men's basketball team whose players known as Hoyas are members of a collegiate athletics conference that consisted of as many as 16 universities in the eastern half of the US and are known as the Big East Conference, played?",Verizon Center,bridge,easy,training,train
5ab6cfc75542995eadef00a1,"When was the director of the 2015 South Korean thriller film, The Chronicles of Evil, born?",1962,bridge,easy,training,train
